publisher_number,subscriber_number,message_size,retain,qos,topics,predicted_ram_usage
1,32,4,1,1,8,5.550644
1,32,4,1,1,9,5.550644
1,32,4,1,1,10,5.550644
1,32,4,1,2,1,6.071977
1,32,4,1,2,2,6.071977
1,32,4,1,2,3,6.071977
1,32,4,1,2,4,6.071977
1,32,4,1,2,5,6.071977
1,32,4,1,2,6,6.071977
1,32,4,1,2,7,6.071977
1,32,4,1,2,8,6.071977
1,32,4,1,2,9,6.071977
1,32,4,1,2,10,6.071977
1,32,4,0,0,1,3.885084
1,32,4,0,0,2,3.885084
1,32,4,0,0,3,3.885084
1,32,4,0,0,4,3.885084
1,32,4,0,0,5,3.885084
1,32,4,0,0,6,3.885084
1,32,4,0,0,7,3.885084
1,32,4,0,0,8,3.885084
1,32,4,0,0,9,3.885084
1,32,4,0,0,10,3.885084
1,32,4,0,1,1,5.550644
1,32,4,0,1,2,5.550644
1,32,4,0,1,3,5.550644
1,32,4,0,1,4,5.550644
1,32,4,0,1,5,5.550644
1,32,4,0,1,6,5.550644
1,32,4,0,1,7,5.550644
1,32,4,0,1,8,5.550644
1,32,4,0,1,9,5.550644
1,32,4,0,1,10,5.550644
1,32,4,0,2,1,6.071977
1,32,4,0,2,2,6.071977
1,32,4,0,2,3,6.071977
1,32,4,0,2,4,6.071977
1,32,4,0,2,5,6.071977
1,32,4,0,2,6,6.071977
1,32,4,0,2,7,6.071977
1,32,4,0,2,8,6.071977
1,32,4,0,2,9,6.071977
1,32,4,0,2,10,6.071977
1,32,8,1,0,1,3.885084
1,32,8,1,0,2,3.885084
1,32,8,1,0,3,3.885084
1,32,8,1,0,4,3.885084
1,32,8,1,0,5,3.885084
1,32,8,1,0,6,3.885084
1,32,8,1,0,7,3.885084
1,32,8,1,0,8,3.885084
1,32,8,1,0,9,3.885084
1,32,8,1,0,10,3.885084
1,32,8,1,1,1,5.550644
1,32,8,1,1,2,5.550644
1,32,8,1,1,3,5.550644
1,32,8,1,1,4,5.550644
1,32,8,1,1,5,5.550644
1,32,8,1,1,6,5.550644
1,32,8,1,1,7,5.550644
1,32,8,1,1,8,5.550644
1,32,8,1,1,9,5.550644
1,32,8,1,1,10,5.550644
1,32,8,1,2,1,6.071977
1,32,8,1,2,2,6.071977
1,32,8,1,2,3,6.071977
1,32,8,1,2,4,6.071977
1,32,8,1,2,5,6.071977
1,32,8,1,2,6,6.071977
1,32,8,1,2,7,6.071977
1,32,8,1,2,8,6.071977
1,32,8,1,2,9,6.071977
1,32,8,1,2,10,6.071977
1,32,8,0,0,1,3.885084
1,32,8,0,0,2,3.885084
1,32,8,0,0,3,3.885084
1,32,8,0,0,4,3.885084
1,32,8,0,0,5,3.885084
1,32,8,0,0,6,3.885084
1,32,8,0,0,7,3.885084
1,32,8,0,0,8,3.885084
1,32,8,0,0,9,3.885084
1,32,8,0,0,10,3.885084
1,32,8,0,1,1,5.550644
1,32,8,0,1,2,5.550644
1,32,8,0,1,3,5.550644
1,32,8,0,1,4,5.550644
1,32,8,0,1,5,5.550644
1,32,8,0,1,6,5.550644
1,32,8,0,1,7,5.550644
1,32,8,0,1,8,5.550644
1,32,8,0,1,9,5.550644
1,32,8,0,1,10,5.550644
1,32,8,0,2,1,6.071977
1,32,8,0,2,2,6.071977
1,32,8,0,2,3,6.071977
1,32,8,0,2,4,6.071977
1,32,8,0,2,5,6.071977
1,32,8,0,2,6,6.071977
1,32,8,0,2,7,6.071977
1,32,8,0,2,8,6.071977
1,32,8,0,2,9,6.071977
1,32,8,0,2,10,6.071977
1,32,16,1,0,1,3.885084
1,32,16,1,0,2,3.885084
1,32,16,1,0,3,3.885084
1,32,16,1,0,4,3.885084
1,32,16,1,0,5,3.885084
1,32,16,1,0,6,3.885084
1,32,16,1,0,7,3.885084
1,32,16,1,0,8,3.885084
1,32,16,1,0,9,3.885084
1,32,16,1,0,10,3.885084
1,32,16,1,1,1,5.550644
1,32,16,1,1,2,5.550644
1,32,16,1,1,3,5.550644
1,32,16,1,1,4,5.550644
1,32,16,1,1,5,5.550644
1,32,16,1,1,6,5.550644
1,32,16,1,1,7,5.550644
1,32,16,1,1,8,5.550644
1,32,16,1,1,9,5.550644
1,32,16,1,1,10,5.550644
1,32,16,1,2,1,6.071977
1,32,16,1,2,2,6.071977
1,32,16,1,2,3,6.071977
1,32,16,1,2,4,6.071977
1,32,16,1,2,5,6.071977
1,32,16,1,2,6,6.071977
1,32,16,1,2,7,6.071977
1,32,16,1,2,8,6.071977
1,32,16,1,2,9,6.071977
1,32,16,1,2,10,6.071977
1,32,16,0,0,1,3.885084
1,32,16,0,0,2,3.885084
1,32,16,0,0,3,3.885084
1,32,16,0,0,4,3.885084
1,32,16,0,0,5,3.885084
1,32,16,0,0,6,3.885084
1,32,16,0,0,7,3.885084
1,32,16,0,0,8,3.885084
1,32,16,0,0,9,3.885084
1,32,16,0,0,10,3.885084
1,32,16,0,1,1,5.550644
1,32,16,0,1,2,5.550644
1,32,16,0,1,3,5.550644
1,32,16,0,1,4,5.550644
1,32,16,0,1,5,5.550644
1,32,16,0,1,6,5.550644
1,32,16,0,1,7,5.550644
1,32,16,0,1,8,5.550644
1,32,16,0,1,9,5.550644
1,32,16,0,1,10,5.550644
1,32,16,0,2,1,6.071977
1,32,16,0,2,2,6.071977
1,32,16,0,2,3,6.071977
1,32,16,0,2,4,6.071977
1,32,16,0,2,5,6.071977
1,32,16,0,2,6,6.071977
1,32,16,0,2,7,6.071977
1,32,16,0,2,8,6.071977
1,32,16,0,2,9,6.071977
1,32,16,0,2,10,6.071977
1,64,1,1,0,1,2.2498264
1,64,1,1,0,2,2.2498264
1,64,1,1,0,3,2.2498264
1,64,1,1,0,4,2.2498264
1,64,1,1,0,5,2.2498264
1,64,1,1,0,6,2.2498264
1,64,1,1,0,7,2.2498264
1,64,1,1,0,8,2.2498264
1,64,1,1,0,9,2.2498264
1,64,1,1,0,10,2.2498264
1,64,1,1,1,1,3.244261
1,64,1,1,1,2,3.244261
1,64,1,1,1,3,3.244261
1,64,1,1,1,4,3.244261
1,64,1,1,1,5,3.244261
1,64,1,1,1,6,3.244261
1,64,1,1,1,7,3.244261
1,64,1,1,1,8,3.244261
1,64,1,1,1,9,3.244261
1,64,1,1,1,10,3.244261
1,64,1,1,2,1,3.3219926
1,64,1,1,2,2,3.3219926
1,64,1,1,2,3,3.3219926
1,64,1,1,2,4,3.3219926
1,64,1,1,2,5,3.3219926
1,64,1,1,2,6,3.3219926
1,64,1,1,2,7,3.3219926
1,64,1,1,2,8,3.3219926
1,64,1,1,2,9,3.3219926
1,64,1,1,2,10,3.3219926
1,64,1,0,0,1,2.2498264
1,64,1,0,0,2,2.2498264
1,64,1,0,0,3,2.2498264
1,64,1,0,0,4,2.2498264
1,64,1,0,0,5,2.2498264
1,64,1,0,0,6,2.2498264
1,64,1,0,0,7,2.2498264
1,64,1,0,0,8,2.2498264
1,64,1,0,0,9,2.2498264
1,64,1,0,0,10,2.2498264
1,64,1,0,1,1,3.244261
1,64,1,0,1,2,3.244261
1,64,1,0,1,3,3.244261
1,64,1,0,1,4,3.244261
1,64,1,0,1,5,3.244261
1,64,1,0,1,6,3.244261
1,64,1,0,1,7,3.244261
1,64,1,0,1,8,3.244261
1,64,1,0,1,9,3.244261
1,64,1,0,1,10,3.244261
1,64,1,0,2,1,3.3219926
1,64,1,0,2,2,3.3219926
1,64,1,0,2,3,3.3219926
1,64,1,0,2,4,3.3219926
1,64,1,0,2,5,3.3219926
1,64,1,0,2,6,3.3219926
1,64,1,0,2,7,3.3219926
1,64,1,0,2,8,3.3219926
1,64,1,0,2,9,3.3219926
1,64,1,0,2,10,3.3219926
1,64,2,1,0,1,3.885084
1,64,2,1,0,2,3.885084
1,64,2,1,0,3,3.885084
1,64,2,1,0,4,3.885084
1,64,2,1,0,5,3.885084
1,64,2,1,0,6,3.885084
1,64,2,1,0,7,3.885084
1,64,2,1,0,8,3.885084
1,64,2,1,0,9,3.885084
1,64,2,1,0,10,3.885084
1,64,2,1,1,1,5.550644
1,64,2,1,1,2,5.550644
1,64,2,1,1,3,5.550644
1,64,2,1,1,4,5.550644
1,64,2,1,1,5,5.550644
1,64,2,1,1,6,5.550644
1,64,2,1,1,7,5.550644
1,64,2,1,1,8,5.550644
1,64,2,1,1,9,5.550644
1,64,2,1,1,10,5.550644
1,64,2,1,2,1,6.071977
1,64,2,1,2,2,6.071977
1,64,2,1,2,3,6.071977
1,64,2,1,2,4,6.071977
1,64,2,1,2,5,6.071977
1,64,2,1,2,6,6.071977
1,64,2,1,2,7,6.071977
1,64,2,1,2,8,6.071977
1,64,2,1,2,9,6.071977
1,64,2,1,2,10,6.071977
1,64,2,0,0,1,3.885084
1,64,2,0,0,2,3.885084
1,64,2,0,0,3,3.885084
1,64,2,0,0,4,3.885084
1,64,2,0,0,5,3.885084
1,64,2,0,0,6,3.885084
1,64,2,0,0,7,3.885084
1,64,2,0,0,8,3.885084
1,64,2,0,0,9,3.885084
1,64,2,0,0,10,3.885084
1,64,2,0,1,1,5.550644
1,64,2,0,1,2,5.550644
1,64,2,0,1,3,5.550644
1,64,2,0,1,4,5.550644
1,64,2,0,1,5,5.550644
1,64,2,0,1,6,5.550644
1,64,2,0,1,7,5.550644
1,64,2,0,1,8,5.550644
1,64,2,0,1,9,5.550644
1,64,2,0,1,10,5.550644
1,64,2,0,2,1,6.071977
1,64,2,0,2,2,6.071977
1,64,2,0,2,3,6.071977
1,64,2,0,2,4,6.071977
1,64,2,0,2,5,6.071977
1,64,2,0,2,6,6.071977
1,64,2,0,2,7,6.071977
1,64,2,0,2,8,6.071977
1,64,2,0,2,9,6.071977
1,64,2,0,2,10,6.071977
1,64,4,1,0,1,3.885084
1,64,4,1,0,2,3.885084
1,64,4,1,0,3,3.885084
1,64,4,1,0,4,3.885084
1,64,4,1,0,5,3.885084
1,64,4,1,0,6,3.885084
1,64,4,1,0,7,3.885084
1,64,4,1,0,8,3.885084
1,64,4,1,0,9,3.885084
1,64,4,1,0,10,3.885084
1,64,4,1,1,1,5.550644
1,64,4,1,1,2,5.550644
1,64,4,1,1,3,5.550644
1,64,4,1,1,4,5.550644
1,64,4,1,1,5,5.550644
1,64,4,1,1,6,5.550644
1,64,4,1,1,7,5.550644
1,64,4,1,1,8,5.550644
1,64,4,1,1,9,5.550644
1,64,4,1,1,10,5.550644
1,64,4,1,2,1,6.071977
1,64,4,1,2,2,6.071977
1,64,4,1,2,3,6.071977
1,64,4,1,2,4,6.071977
1,64,4,1,2,5,6.071977
1,64,4,1,2,6,6.071977
1,64,4,1,2,7,6.071977
1,64,4,1,2,8,6.071977
1,64,4,1,2,9,6.071977
1,64,4,1,2,10,6.071977
1,64,4,0,0,1,3.885084
1,64,4,0,0,2,3.885084
1,64,4,0,0,3,3.885084
1,64,4,0,0,4,3.885084
1,64,4,0,0,5,3.885084
1,64,4,0,0,6,3.885084
1,64,4,0,0,7,3.885084
1,64,4,0,0,8,3.885084
1,64,4,0,0,9,3.885084
1,64,4,0,0,10,3.885084
1,64,4,0,1,1,5.550644
1,64,4,0,1,2,5.550644
1,64,4,0,1,3,5.550644
1,64,4,0,1,4,5.550644
1,64,4,0,1,5,5.550644
1,64,4,0,1,6,5.550644
1,64,4,0,1,7,5.550644
1,64,4,0,1,8,5.550644
1,64,4,0,1,9,5.550644
1,64,4,0,1,10,5.550644
1,64,4,0,2,1,6.071977
1,64,4,0,2,2,6.071977
1,64,4,0,2,3,6.071977
1,64,4,0,2,4,6.071977
1,64,4,0,2,5,6.071977
1,64,4,0,2,6,6.071977
1,64,4,0,2,7,6.071977
1,64,4,0,2,8,6.071977
1,64,4,0,2,9,6.071977
1,64,4,0,2,10,6.071977
1,64,8,1,0,1,3.885084
1,64,8,1,0,2,3.885084
1,64,8,1,0,3,3.885084
1,64,8,1,0,4,3.885084
1,64,8,1,0,5,3.885084
1,64,8,1,0,6,3.885084
1,64,8,1,0,7,3.885084
1,64,8,1,0,8,3.885084
1,64,8,1,0,9,3.885084
1,64,8,1,0,10,3.885084
1,64,8,1,1,1,5.550644
1,64,8,1,1,2,5.550644
1,64,8,1,1,3,5.550644
1,64,8,1,1,4,5.550644
1,64,8,1,1,5,5.550644
1,64,8,1,1,6,5.550644
1,64,8,1,1,7,5.550644
1,64,8,1,1,8,5.550644
1,64,8,1,1,9,5.550644
1,64,8,1,1,10,5.550644
1,64,8,1,2,1,6.071977
1,64,8,1,2,2,6.071977
1,64,8,1,2,3,6.071977
1,64,8,1,2,4,6.071977
1,64,8,1,2,5,6.071977
1,64,8,1,2,6,6.071977
1,64,8,1,2,7,6.071977
1,64,8,1,2,8,6.071977
1,64,8,1,2,9,6.071977
1,64,8,1,2,10,6.071977
1,64,8,0,0,1,3.885084
1,64,8,0,0,2,3.885084
1,64,8,0,0,3,3.885084
1,64,8,0,0,4,3.885084
1,64,8,0,0,5,3.885084
1,64,8,0,0,6,3.885084
1,64,8,0,0,7,3.885084
1,64,8,0,0,8,3.885084
1,64,8,0,0,9,3.885084
1,64,8,0,0,10,3.885084
1,64,8,0,1,1,5.550644
1,64,8,0,1,2,5.550644
1,64,8,0,1,3,5.550644
1,64,8,0,1,4,5.550644
1,64,8,0,1,5,5.550644
1,64,8,0,1,6,5.550644
1,64,8,0,1,7,5.550644
1,64,8,0,1,8,5.550644
1,64,8,0,1,9,5.550644
1,64,8,0,1,10,5.550644
1,64,8,0,2,1,6.071977
1,64,8,0,2,2,6.071977
1,64,8,0,2,3,6.071977
1,64,8,0,2,4,6.071977
1,64,8,0,2,5,6.071977
1,64,8,0,2,6,6.071977
1,64,8,0,2,7,6.071977
1,64,8,0,2,8,6.071977
1,64,8,0,2,9,6.071977
1,64,8,0,2,10,6.071977
1,64,16,1,0,1,3.885084
1,64,16,1,0,2,3.885084
1,64,16,1,0,3,3.885084
1,64,16,1,0,4,3.885084
1,64,16,1,0,5,3.885084
1,64,16,1,0,6,3.885084
1,64,16,1,0,7,3.885084
1,64,16,1,0,8,3.885084
1,64,16,1,0,9,3.885084
1,64,16,1,0,10,3.885084
1,64,16,1,1,1,5.550644
1,64,16,1,1,2,5.550644
1,64,16,1,1,3,5.550644
1,64,16,1,1,4,5.550644
1,64,16,1,1,5,5.550644
1,64,16,1,1,6,5.550644
1,64,16,1,1,7,5.550644
1,64,16,1,1,8,5.550644
1,64,16,1,1,9,5.550644
1,64,16,1,1,10,5.550644
1,64,16,1,2,1,6.071977
1,64,16,1,2,2,6.071977
1,64,16,1,2,3,6.071977
1,64,16,1,2,4,6.071977
1,64,16,1,2,5,6.071977
1,64,16,1,2,6,6.071977
1,64,16,1,2,7,6.071977
1,64,16,1,2,8,6.071977
1,64,16,1,2,9,6.071977
1,64,16,1,2,10,6.071977
1,64,16,0,0,1,3.885084
1,64,16,0,0,2,3.885084
1,64,16,0,0,3,3.885084
1,64,16,0,0,4,3.885084
1,64,16,0,0,5,3.885084
1,64,16,0,0,6,3.885084
1,64,16,0,0,7,3.885084
1,64,16,0,0,8,3.885084
1,64,16,0,0,9,3.885084
1,64,16,0,0,10,3.885084
1,64,16,0,1,1,5.550644
1,64,16,0,1,2,5.550644
1,64,16,0,1,3,5.550644
1,64,16,0,1,4,5.550644
1,64,16,0,1,5,5.550644
1,64,16,0,1,6,5.550644
1,64,16,0,1,7,5.550644
1,64,16,0,1,8,5.550644
1,64,16,0,1,9,5.550644
1,64,16,0,1,10,5.550644
1,64,16,0,2,1,6.071977
1,64,16,0,2,2,6.071977
1,64,16,0,2,3,6.071977
1,64,16,0,2,4,6.071977
1,64,16,0,2,5,6.071977
1,64,16,0,2,6,6.071977
1,64,16,0,2,7,6.071977
1,64,16,0,2,8,6.071977
1,64,16,0,2,9,6.071977
1,64,16,0,2,10,6.071977
2,1,1,1,0,1,2.8754284
2,1,1,1,0,2,2.8754284
2,1,1,1,0,3,2.8754284
2,1,1,1,0,4,2.8754284
2,1,1,1,0,5,2.8754284
2,1,1,1,0,6,2.8754284
2,1,1,1,0,7,2.8754284
2,1,1,1,0,8,2.8754284
2,1,1,1,0,9,2.8754284
2,1,1,1,0,10,2.8754284
2,1,1,1,1,1,5.709218
2,1,1,1,1,2,5.709218
2,1,1,1,1,3,5.709218
2,1,1,1,1,4,5.709218
2,1,1,1,1,5,5.709218
2,1,1,1,1,6,5.709218
2,1,1,1,1,7,5.709218
2,1,1,1,1,8,5.709218
2,1,1,1,1,9,5.709218
2,1,1,1,1,10,5.709218
2,1,1,1,2,1,4.981873
2,1,1,1,2,2,4.981873
2,1,1,1,2,3,4.981873
2,1,1,1,2,4,4.981873
2,1,1,1,2,5,4.981873
2,1,1,1,2,6,4.981873
2,1,1,1,2,7,4.981873
2,1,1,1,2,8,4.981873
2,1,1,1,2,9,4.981873
2,1,1,1,2,10,4.981873
2,1,1,0,0,1,2.8754284
2,1,1,0,0,2,2.8754284
2,1,1,0,0,3,2.8754284
2,1,1,0,0,4,2.8754284
2,1,1,0,0,5,2.8754284
2,1,1,0,0,6,2.8754284
2,1,1,0,0,7,2.8754284
2,1,1,0,0,8,2.8754284
2,1,1,0,0,9,2.8754284
2,1,1,0,0,10,2.8754284
2,1,1,0,1,1,5.709218
2,1,1,0,1,2,5.709218
2,1,1,0,1,3,5.709218
2,1,1,0,1,4,5.709218
2,1,1,0,1,5,5.709218
2,1,1,0,1,6,5.709218
2,1,1,0,1,7,5.709218
2,1,1,0,1,8,5.709218
2,1,1,0,1,9,5.709218
2,1,1,0,1,10,5.709218
2,1,1,0,2,1,4.981873
2,1,1,0,2,2,4.981873
2,1,1,0,2,3,4.981873
2,1,1,0,2,4,4.981873
2,1,1,0,2,5,4.981873
2,1,1,0,2,6,4.981873
2,1,1,0,2,7,4.981873
2,1,1,0,2,8,4.981873
2,1,1,0,2,9,4.981873
2,1,1,0,2,10,4.981873
2,1,2,1,0,1,5.9385576
2,1,2,1,0,2,5.9385576
2,1,2,1,0,3,5.9385576
2,1,2,1,0,4,5.9385576
2,1,2,1,0,5,5.9385576
2,1,2,1,0,6,5.9385576
2,1,2,1,0,7,5.9385576
2,1,2,1,0,8,5.9385576
2,1,2,1,0,9,5.9385576
2,1,2,1,0,10,5.9385576
2,1,2,1,1,1,9.118998
2,1,2,1,1,2,9.118998
2,1,2,1,1,3,9.118998
2,1,2,1,1,4,9.118998
2,1,2,1,1,5,9.118998
2,1,2,1,1,6,9.118998
2,1,2,1,1,7,9.118998
2,1,2,1,1,8,9.118998
2,1,2,1,1,9,9.118998
2,1,2,1,1,10,9.118998
2,1,2,1,2,1,8.320079
2,1,2,1,2,2,8.320079
2,1,2,1,2,3,8.320079
2,1,2,1,2,4,8.320079
2,1,2,1,2,5,8.320079
2,1,2,1,2,6,8.320079
2,1,2,1,2,7,8.320079
2,1,2,1,2,8,8.320079
2,1,2,1,2,9,8.320079
2,1,2,1,2,10,8.320079
2,1,2,0,0,1,5.9385576
2,1,2,0,0,2,5.9385576
2,1,2,0,0,3,5.9385576
2,1,2,0,0,4,5.9385576
2,1,2,0,0,5,5.9385576
2,1,2,0,0,6,5.9385576
2,1,2,0,0,7,5.9385576
2,1,2,0,0,8,5.9385576
2,1,2,0,0,9,5.9385576
2,1,2,0,0,10,5.9385576
2,1,2,0,1,1,9.118998
2,1,2,0,1,2,9.118998
2,1,2,0,1,3,9.118998
2,1,2,0,1,4,9.118998
2,1,2,0,1,5,9.118998
2,1,2,0,1,6,9.118998
2,1,2,0,1,7,9.118998
2,1,2,0,1,8,9.118998
2,1,2,0,1,9,9.118998
2,1,2,0,1,10,9.118998
2,1,2,0,2,1,8.320079
2,1,2,0,2,2,8.320079
2,1,2,0,2,3,8.320079
2,1,2,0,2,4,8.320079
2,1,2,0,2,5,8.320079
2,1,2,0,2,6,8.320079
2,1,2,0,2,7,8.320079
2,1,2,0,2,8,8.320079
2,1,2,0,2,9,8.320079
2,1,2,0,2,10,8.320079
2,1,4,1,0,1,5.9385576
2,1,4,1,0,2,5.9385576
2,1,4,1,0,3,5.9385576
2,1,4,1,0,4,5.9385576
2,1,4,1,0,5,5.9385576
2,1,4,1,0,6,5.9385576
2,1,4,1,0,7,5.9385576
2,1,4,1,0,8,5.9385576
2,1,4,1,0,9,5.9385576
2,1,4,1,0,10,5.9385576
2,1,4,1,1,1,9.118998
2,1,4,1,1,2,9.118998
2,1,4,1,1,3,9.118998
2,1,4,1,1,4,9.118998
2,1,4,1,1,5,9.118998
2,1,4,1,1,6,9.118998
2,1,4,1,1,7,9.118998
2,1,4,1,1,8,9.118998
2,1,4,1,1,9,9.118998
2,1,4,1,1,10,9.118998
2,1,4,1,2,1,8.320079
2,1,4,1,2,2,8.320079
2,1,4,1,2,3,8.320079
2,1,4,1,2,4,8.320079
2,1,4,1,2,5,8.320079
2,1,4,1,2,6,8.320079
2,1,4,1,2,7,8.320079
2,1,4,1,2,8,8.320079
2,1,4,1,2,9,8.320079
2,1,4,1,2,10,8.320079
2,1,4,0,0,1,5.9385576
2,1,4,0,0,2,5.9385576
2,1,4,0,0,3,5.9385576
2,1,4,0,0,4,5.9385576
2,1,4,0,0,5,5.9385576
2,1,4,0,0,6,5.9385576
2,1,4,0,0,7,5.9385576
2,1,4,0,0,8,5.9385576
2,1,4,0,0,9,5.9385576
2,1,4,0,0,10,5.9385576
2,1,4,0,1,1,9.118998
2,1,4,0,1,2,9.118998
2,1,4,0,1,3,9.118998
2,1,4,0,1,4,9.118998
2,1,4,0,1,5,9.118998
2,1,4,0,1,6,9.118998
2,1,4,0,1,7,9.118998
2,1,4,0,1,8,9.118998
2,1,4,0,1,9,9.118998
2,1,4,0,1,10,9.118998
2,1,4,0,2,1,8.320079
2,1,4,0,2,2,8.320079
2,1,4,0,2,3,8.320079
2,1,4,0,2,4,8.320079
2,1,4,0,2,5,8.320079
2,1,4,0,2,6,8.320079
2,1,4,0,2,7,8.320079
2,1,4,0,2,8,8.320079
2,1,4,0,2,9,8.320079
2,1,4,0,2,10,8.320079
2,1,8,1,0,1,5.9385576
2,1,8,1,0,2,5.9385576
2,1,8,1,0,3,5.9385576
2,1,8,1,0,4,5.9385576
2,1,8,1,0,5,5.9385576
2,1,8,1,0,6,5.9385576
2,1,8,1,0,7,5.9385576
2,1,8,1,0,8,5.9385576
2,1,8,1,0,9,5.9385576
2,1,8,1,0,10,5.9385576
2,1,8,1,1,1,9.118998
2,1,8,1,1,2,9.118998
2,1,8,1,1,3,9.118998
2,1,8,1,1,4,9.118998
2,1,8,1,1,5,9.118998
2,1,8,1,1,6,9.118998
2,1,8,1,1,7,9.118998
2,1,8,1,1,8,9.118998
2,1,8,1,1,9,9.118998
2,1,8,1,1,10,9.118998
2,1,8,1,2,1,8.320079
2,1,8,1,2,2,8.320079
2,1,8,1,2,3,8.320079
2,1,8,1,2,4,8.320079
2,1,8,1,2,5,8.320079
2,1,8,1,2,6,8.320079
2,1,8,1,2,7,8.320079
2,1,8,1,2,8,8.320079
2,1,8,1,2,9,8.320079
2,1,8,1,2,10,8.320079
2,1,8,0,0,1,5.9385576
2,1,8,0,0,2,5.9385576
2,1,8,0,0,3,5.9385576
2,1,8,0,0,4,5.9385576
2,1,8,0,0,5,5.9385576
2,1,8,0,0,6,5.9385576
2,1,8,0,0,7,5.9385576
2,1,8,0,0,8,5.9385576
2,1,8,0,0,9,5.9385576
2,1,8,0,0,10,5.9385576
2,1,8,0,1,1,9.118998
2,1,8,0,1,2,9.118998
2,1,8,0,1,3,9.118998
2,1,8,0,1,4,9.118998
2,1,8,0,1,5,9.118998
2,1,8,0,1,6,9.118998
2,1,8,0,1,7,9.118998
2,1,8,0,1,8,9.118998
2,1,8,0,1,9,9.118998
2,1,8,0,1,10,9.118998
2,1,8,0,2,1,8.320079
2,1,8,0,2,2,8.320079
2,1,8,0,2,3,8.320079
2,1,8,0,2,4,8.320079
2,1,8,0,2,5,8.320079
2,1,8,0,2,6,8.320079
2,1,8,0,2,7,8.320079
2,1,8,0,2,8,8.320079
2,1,8,0,2,9,8.320079
2,1,8,0,2,10,8.320079
2,1,16,1,0,1,5.9385576
2,1,16,1,0,2,5.9385576
2,1,16,1,0,3,5.9385576
2,1,16,1,0,4,5.9385576
2,1,16,1,0,5,5.9385576
2,1,16,1,0,6,5.9385576
2,1,16,1,0,7,5.9385576
2,1,16,1,0,8,5.9385576
2,1,16,1,0,9,5.9385576
2,1,16,1,0,10,5.9385576
2,1,16,1,1,1,9.118998
2,1,16,1,1,2,9.118998
2,1,16,1,1,3,9.118998
2,1,16,1,1,4,9.118998
2,1,16,1,1,5,9.118998
2,1,16,1,1,6,9.118998
2,1,16,1,1,7,9.118998
2,1,16,1,1,8,9.118998
2,1,16,1,1,9,9.118998
2,1,16,1,1,10,9.118998
2,1,16,1,2,1,8.320079
2,1,16,1,2,2,8.320079
2,1,16,1,2,3,8.320079
2,1,16,1,2,4,8.320079
2,1,16,1,2,5,8.320079
2,1,16,1,2,6,8.320079
2,1,16,1,2,7,8.320079
2,1,16,1,2,8,8.320079
2,1,16,1,2,9,8.320079
2,1,16,1,2,10,8.320079
2,1,16,0,0,1,5.9385576
2,1,16,0,0,2,5.9385576
2,1,16,0,0,3,5.9385576
2,1,16,0,0,4,5.9385576
2,1,16,0,0,5,5.9385576
2,1,16,0,0,6,5.9385576
2,1,16,0,0,7,5.9385576
2,1,16,0,0,8,5.9385576
2,1,16,0,0,9,5.9385576
2,1,16,0,0,10,5.9385576
2,1,16,0,1,1,9.118998
2,1,16,0,1,2,9.118998
2,1,16,0,1,3,9.118998
2,1,16,0,1,4,9.118998
2,1,16,0,1,5,9.118998
2,1,16,0,1,6,9.118998
2,1,16,0,1,7,9.118998
2,1,16,0,1,8,9.118998
2,1,16,0,1,9,9.118998
2,1,16,0,1,10,9.118998
2,1,16,0,2,1,8.320079
2,1,16,0,2,2,8.320079
2,1,16,0,2,3,8.320079
2,1,16,0,2,4,8.320079
2,1,16,0,2,5,8.320079
2,1,16,0,2,6,8.320079
2,1,16,0,2,7,8.320079
2,1,16,0,2,8,8.320079
2,1,16,0,2,9,8.320079
2,1,16,0,2,10,8.320079
2,2,1,1,0,1,2.8580284
2,2,1,1,0,2,2.8580284
2,2,1,1,0,3,2.8580284
2,2,1,1,0,4,2.8580284
2,2,1,1,0,5,2.8580284
2,2,1,1,0,6,2.8580284
2,2,1,1,0,7,2.8580284
2,2,1,1,0,8,2.8580284
2,2,1,1,0,9,2.8580284
2,2,1,1,0,10,2.8580284
2,2,1,1,1,1,5.7359776
2,2,1,1,1,2,5.7359776
2,2,1,1,1,3,5.7359776
2,2,1,1,1,4,5.7359776
2,2,1,1,1,5,5.7359776
2,2,1,1,1,6,5.7359776
2,2,1,1,1,7,5.7359776
2,2,1,1,1,8,5.7359776
2,2,1,1,1,9,5.7359776
2,2,1,1,1,10,5.7359776
2,2,1,1,2,1,5.024031
2,2,1,1,2,2,5.024031
2,2,1,1,2,3,5.024031
2,2,1,1,2,4,5.024031
2,2,1,1,2,5,5.024031
2,2,1,1,2,6,5.024031
2,2,1,1,2,7,5.024031
2,2,1,1,2,8,5.024031
2,2,1,1,2,9,5.024031
2,2,1,1,2,10,5.024031
2,2,1,0,0,1,2.8580284
2,2,1,0,0,2,2.8580284
2,2,1,0,0,3,2.8580284
2,2,1,0,0,4,2.8580284
2,2,1,0,0,5,2.8580284
2,2,1,0,0,6,2.8580284
2,2,1,0,0,7,2.8580284
2,2,1,0,0,8,2.8580284
2,2,1,0,0,9,2.8580284
2,2,1,0,0,10,2.8580284
2,2,1,0,1,1,5.7359776
2,2,1,0,1,2,5.7359776
2,2,1,0,1,3,5.7359776
2,2,1,0,1,4,5.7359776
2,2,1,0,1,5,5.7359776
2,2,1,0,1,6,5.7359776
2,2,1,0,1,7,5.7359776
