publisher_number,subscriber_number,message_size,retain,qos,topics,predicted_database_size
1,2,2,0,0,3,4.729914786610566
1,2,2,0,0,4,4.729914786610566
1,2,2,0,0,5,4.729914786610566
1,2,2,0,0,6,4.729914786610566
1,2,2,0,0,7,4.729914786610566
1,2,2,0,0,8,4.729914786610566
1,2,2,0,0,9,4.729914786610566
1,2,2,0,0,10,4.729914786610566
1,2,2,0,1,1,7.538083908217375
1,2,2,0,1,2,7.538083908217375
1,2,2,0,1,3,7.538083908217375
1,2,2,0,1,4,7.538083908217375
1,2,2,0,1,5,7.538083908217375
1,2,2,0,1,6,7.538083908217375
1,2,2,0,1,7,7.538083908217375
1,2,2,0,1,8,7.538083908217375
1,2,2,0,1,9,7.538083908217375
1,2,2,0,1,10,7.538083908217375
1,2,2,0,2,1,7.316566930525741
1,2,2,0,2,2,7.316566930525741
1,2,2,0,2,3,7.316566930525741
1,2,2,0,2,4,7.316566930525741
1,2,2,0,2,5,7.316566930525741
1,2,2,0,2,6,7.316566930525741
1,2,2,0,2,7,7.316566930525741
1,2,2,0,2,8,7.316566930525741
1,2,2,0,2,9,7.316566930525741
1,2,2,0,2,10,7.316566930525741
1,2,4,1,0,1,4.729914786610566
1,2,4,1,0,2,4.729914786610566
1,2,4,1,0,3,4.729914786610566
1,2,4,1,0,4,4.729914786610566
1,2,4,1,0,5,4.729914786610566
1,2,4,1,0,6,4.729914786610566
1,2,4,1,0,7,4.729914786610566
1,2,4,1,0,8,4.729914786610566
1,2,4,1,0,9,4.729914786610566
1,2,4,1,0,10,4.729914786610566
1,2,4,1,1,1,7.538083908217375
1,2,4,1,1,2,7.538083908217375
1,2,4,1,1,3,7.538083908217375
1,2,4,1,1,4,7.538083908217375
1,2,4,1,1,5,7.538083908217375
1,2,4,1,1,6,7.538083908217375
1,2,4,1,1,7,7.538083908217375
1,2,4,1,1,8,7.538083908217375
1,2,4,1,1,9,7.538083908217375
1,2,4,1,1,10,7.538083908217375
1,2,4,1,2,1,7.316566930525741
1,2,4,1,2,2,7.316566930525741
1,2,4,1,2,3,7.316566930525741
1,2,4,1,2,4,7.316566930525741
1,2,4,1,2,5,7.316566930525741
1,2,4,1,2,6,7.316566930525741
1,2,4,1,2,7,7.316566930525741
1,2,4,1,2,8,7.316566930525741
1,2,4,1,2,9,7.316566930525741
1,2,4,1,2,10,7.316566930525741
1,2,4,0,0,1,4.729914786610566
1,2,4,0,0,2,4.729914786610566
1,2,4,0,0,3,4.729914786610566
1,2,4,0,0,4,4.729914786610566
1,2,4,0,0,5,4.729914786610566
1,2,4,0,0,6,4.729914786610566
1,2,4,0,0,7,4.729914786610566
1,2,4,0,0,8,4.729914786610566
1,2,4,0,0,9,4.729914786610566
1,2,4,0,0,10,4.729914786610566
1,2,4,0,1,1,7.538083908217375
1,2,4,0,1,2,7.538083908217375
1,2,4,0,1,3,7.538083908217375
1,2,4,0,1,4,7.538083908217375
1,2,4,0,1,5,7.538083908217375
1,2,4,0,1,6,7.538083908217375
1,2,4,0,1,7,7.538083908217375
1,2,4,0,1,8,7.538083908217375
1,2,4,0,1,9,7.538083908217375
1,2,4,0,1,10,7.538083908217375
1,2,4,0,2,1,7.316566930525741
1,2,4,0,2,2,7.316566930525741
1,2,4,0,2,3,7.316566930525741
1,2,4,0,2,4,7.316566930525741
1,2,4,0,2,5,7.316566930525741
1,2,4,0,2,6,7.316566930525741
1,2,4,0,2,7,7.316566930525741
1,2,4,0,2,8,7.316566930525741
1,2,4,0,2,9,7.316566930525741
1,2,4,0,2,10,7.316566930525741
1,2,8,1,0,1,4.729914786610566
1,2,8,1,0,2,4.729914786610566
1,2,8,1,0,3,4.729914786610566
1,2,8,1,0,4,4.729914786610566
1,2,8,1,0,5,4.729914786610566
1,2,8,1,0,6,4.729914786610566
1,2,8,1,0,7,4.729914786610566
1,2,8,1,0,8,4.729914786610566
1,2,8,1,0,9,4.729914786610566
1,2,8,1,0,10,4.729914786610566
1,2,8,1,1,1,7.538083908217375
1,2,8,1,1,2,7.538083908217375
1,2,8,1,1,3,7.538083908217375
1,2,8,1,1,4,7.538083908217375
1,2,8,1,1,5,7.538083908217375
1,2,8,1,1,6,7.538083908217375
1,2,8,1,1,7,7.538083908217375
1,2,8,1,1,8,7.538083908217375
1,2,8,1,1,9,7.538083908217375
1,2,8,1,1,10,7.538083908217375
1,2,8,1,2,1,7.316566930525741
1,2,8,1,2,2,7.316566930525741
1,2,8,1,2,3,7.316566930525741
1,2,8,1,2,4,7.316566930525741
1,2,8,1,2,5,7.316566930525741
1,2,8,1,2,6,7.316566930525741
1,2,8,1,2,7,7.316566930525741
1,2,8,1,2,8,7.316566930525741
1,2,8,1,2,9,7.316566930525741
1,2,8,1,2,10,7.316566930525741
1,2,8,0,0,1,4.729914786610566
1,2,8,0,0,2,4.729914786610566
1,2,8,0,0,3,4.729914786610566
1,2,8,0,0,4,4.729914786610566
1,2,8,0,0,5,4.729914786610566
1,2,8,0,0,6,4.729914786610566
1,2,8,0,0,7,4.729914786610566
1,2,8,0,0,8,4.729914786610566
1,2,8,0,0,9,4.729914786610566
1,2,8,0,0,10,4.729914786610566
1,2,8,0,1,1,7.538083908217375
1,2,8,0,1,2,7.538083908217375
1,2,8,0,1,3,7.538083908217375
1,2,8,0,1,4,7.538083908217375
1,2,8,0,1,5,7.538083908217375
1,2,8,0,1,6,7.538083908217375
1,2,8,0,1,7,7.538083908217375
1,2,8,0,1,8,7.538083908217375
1,2,8,0,1,9,7.538083908217375
1,2,8,0,1,10,7.538083908217375
1,2,8,0,2,1,7.316566930525741
1,2,8,0,2,2,7.316566930525741
1,2,8,0,2,3,7.316566930525741
1,2,8,0,2,4,7.316566930525741
1,2,8,0,2,5,7.316566930525741
1,2,8,0,2,6,7.316566930525741
1,2,8,0,2,7,7.316566930525741
1,2,8,0,2,8,7.316566930525741
1,2,8,0,2,9,7.316566930525741
1,2,8,0,2,10,7.316566930525741
1,2,16,1,0,1,4.729914786610566
1,2,16,1,0,2,4.729914786610566
1,2,16,1,0,3,4.729914786610566
1,2,16,1,0,4,4.729914786610566
1,2,16,1,0,5,4.729914786610566
1,2,16,1,0,6,4.729914786610566
1,2,16,1,0,7,4.729914786610566
1,2,16,1,0,8,4.729914786610566
1,2,16,1,0,9,4.729914786610566
1,2,16,1,0,10,4.729914786610566
1,2,16,1,1,1,7.538083908217375
1,2,16,1,1,2,7.538083908217375
1,2,16,1,1,3,7.538083908217375
1,2,16,1,1,4,7.538083908217375
1,2,16,1,1,5,7.538083908217375
1,2,16,1,1,6,7.538083908217375
1,2,16,1,1,7,7.538083908217375
1,2,16,1,1,8,7.538083908217375
1,2,16,1,1,9,7.538083908217375
1,2,16,1,1,10,7.538083908217375
1,2,16,1,2,1,7.316566930525741
1,2,16,1,2,2,7.316566930525741
1,2,16,1,2,3,7.316566930525741
1,2,16,1,2,4,7.316566930525741
1,2,16,1,2,5,7.316566930525741
1,2,16,1,2,6,7.316566930525741
1,2,16,1,2,7,7.316566930525741
1,2,16,1,2,8,7.316566930525741
1,2,16,1,2,9,7.316566930525741
1,2,16,1,2,10,7.316566930525741
1,2,16,0,0,1,4.729914786610566
1,2,16,0,0,2,4.729914786610566
1,2,16,0,0,3,4.729914786610566
1,2,16,0,0,4,4.729914786610566
1,2,16,0,0,5,4.729914786610566
1,2,16,0,0,6,4.729914786610566
1,2,16,0,0,7,4.729914786610566
1,2,16,0,0,8,4.729914786610566
1,2,16,0,0,9,4.729914786610566
1,2,16,0,0,10,4.729914786610566
1,2,16,0,1,1,7.538083908217375
1,2,16,0,1,2,7.538083908217375
1,2,16,0,1,3,7.538083908217375
1,2,16,0,1,4,7.538083908217375
1,2,16,0,1,5,7.538083908217375
1,2,16,0,1,6,7.538083908217375
1,2,16,0,1,7,7.538083908217375
1,2,16,0,1,8,7.538083908217375
1,2,16,0,1,9,7.538083908217375
1,2,16,0,1,10,7.538083908217375
1,2,16,0,2,1,7.316566930525741
1,2,16,0,2,2,7.316566930525741
1,2,16,0,2,3,7.316566930525741
1,2,16,0,2,4,7.316566930525741
1,2,16,0,2,5,7.316566930525741
1,2,16,0,2,6,7.316566930525741
1,2,16,0,2,7,7.316566930525741
1,2,16,0,2,8,7.316566930525741
1,2,16,0,2,9,7.316566930525741
1,2,16,0,2,10,7.316566930525741
1,3,1,1,0,1,1.7191892929006614
1,3,1,1,0,2,1.7191892929006614
1,3,1,1,0,3,1.7191892929006614
1,3,1,1,0,4,1.7191892929006614
1,3,1,1,0,5,1.7191892929006614
1,3,1,1,0,6,1.7191892929006614
1,3,1,1,0,7,1.7191892929006614
1,3,1,1,0,8,1.7191892929006614
1,3,1,1,0,9,1.7191892929006614
1,3,1,1,0,10,1.7191892929006614
1,3,1,1,1,1,3.6709233494418503
1,3,1,1,1,2,3.6709233494418503
1,3,1,1,1,3,3.6709233494418503
1,3,1,1,1,4,3.6709233494418503
1,3,1,1,1,5,3.6709233494418503
1,3,1,1,1,6,3.6709233494418503
1,3,1,1,1,7,3.6709233494418503
1,3,1,1,1,8,3.6709233494418503
1,3,1,1,1,9,3.6709233494418503
1,3,1,1,1,10,3.6709233494418503
1,3,1,1,2,1,3.5637863071432148
1,3,1,1,2,2,3.5637863071432148
1,3,1,1,2,3,3.5637863071432148
1,3,1,1,2,4,3.5637863071432148
1,3,1,1,2,5,3.5637863071432148
1,3,1,1,2,6,3.5637863071432148
1,3,1,1,2,7,3.5637863071432148
1,3,1,1,2,8,3.5637863071432148
1,3,1,1,2,9,3.5637863071432148
1,3,1,1,2,10,3.5637863071432148
1,3,1,0,0,1,1.7191892929006614
1,3,1,0,0,2,1.7191892929006614
1,3,1,0,0,3,1.7191892929006614
1,3,1,0,0,4,1.7191892929006614
1,3,1,0,0,5,1.7191892929006614
1,3,1,0,0,6,1.7191892929006614
1,3,1,0,0,7,1.7191892929006614
1,3,1,0,0,8,1.7191892929006614
1,3,1,0,0,9,1.7191892929006614
1,3,1,0,0,10,1.7191892929006614
1,3,1,0,1,1,3.6709233494418503
1,3,1,0,1,2,3.6709233494418503
1,3,1,0,1,3,3.6709233494418503
1,3,1,0,1,4,3.6709233494418503
1,3,1,0,1,5,3.6709233494418503
1,3,1,0,1,6,3.6709233494418503
1,3,1,0,1,7,3.6709233494418503
1,3,1,0,1,8,3.6709233494418503
1,3,1,0,1,9,3.6709233494418503
1,3,1,0,1,10,3.6709233494418503
1,3,1,0,2,1,3.5637863071432148
1,3,1,0,2,2,3.5637863071432148
1,3,1,0,2,3,3.5637863071432148
1,3,1,0,2,4,3.5637863071432148
1,3,1,0,2,5,3.5637863071432148
1,3,1,0,2,6,3.5637863071432148
1,3,1,0,2,7,3.5637863071432148
1,3,1,0,2,8,3.5637863071432148
1,3,1,0,2,9,3.5637863071432148
1,3,1,0,2,10,3.5637863071432148
1,3,2,1,0,1,4.688142616444314
1,3,2,1,0,2,4.688142616444314
1,3,2,1,0,3,4.688142616444314
1,3,2,1,0,4,4.688142616444314
1,3,2,1,0,5,4.688142616444314
1,3,2,1,0,6,4.688142616444314
1,3,2,1,0,7,4.688142616444314
1,3,2,1,0,8,4.688142616444314
1,3,2,1,0,9,4.688142616444314
1,3,2,1,0,10,4.688142616444314
1,3,2,1,1,1,7.496311738051124
1,3,2,1,1,2,7.496311738051124
1,3,2,1,1,3,7.496311738051124
1,3,2,1,1,4,7.496311738051124
1,3,2,1,1,5,7.496311738051124
1,3,2,1,1,6,7.496311738051124
1,3,2,1,1,7,7.496311738051124
1,3,2,1,1,8,7.496311738051124
1,3,2,1,1,9,7.496311738051124
1,3,2,1,1,10,7.496311738051124
1,3,2,1,2,1,7.274794760359489
1,3,2,1,2,2,7.274794760359489
1,3,2,1,2,3,7.274794760359489
1,3,2,1,2,4,7.274794760359489
1,3,2,1,2,5,7.274794760359489
