publisher_number,subscriber_number,message_size,retain,qos,topics,predicted_database_size
4,1,8,0,2,5,7.216739365147926
4,1,8,0,2,6,7.216739365147926
4,1,8,0,2,7,7.216739365147926
4,1,8,0,2,8,7.216739365147926
4,1,8,0,2,9,7.216739365147926
4,1,8,0,2,10,7.216739365147926
4,1,16,1,0,1,6.646573094364073
4,1,16,1,0,2,6.646573094364073
4,1,16,1,0,3,6.646573094364073
4,1,16,1,0,4,6.646573094364073
4,1,16,1,0,5,6.646573094364073
4,1,16,1,0,6,6.646573094364073
4,1,16,1,0,7,6.646573094364073
4,1,16,1,0,8,6.646573094364073
4,1,16,1,0,9,6.646573094364073
4,1,16,1,0,10,6.646573094364073
4,1,16,1,1,1,7.030697473547839
4,1,16,1,1,2,7.030697473547839
4,1,16,1,1,3,7.030697473547839
4,1,16,1,1,4,7.030697473547839
4,1,16,1,1,5,7.030697473547839
4,1,16,1,1,6,7.030697473547839
4,1,16,1,1,7,7.030697473547839
4,1,16,1,1,8,7.030697473547839
4,1,16,1,1,9,7.030697473547839
4,1,16,1,1,10,7.030697473547839
4,1,16,1,2,1,7.216739365147926
4,1,16,1,2,2,7.216739365147926
4,1,16,1,2,3,7.216739365147926
4,1,16,1,2,4,7.216739365147926
4,1,16,1,2,5,7.216739365147926
4,1,16,1,2,6,7.216739365147926
4,1,16,1,2,7,7.216739365147926
4,1,16,1,2,8,7.216739365147926
4,1,16,1,2,9,7.216739365147926
4,1,16,1,2,10,7.216739365147926
4,1,16,0,0,1,6.646573094364073
4,1,16,0,0,2,6.646573094364073
4,1,16,0,0,3,6.646573094364073
4,1,16,0,0,4,6.646573094364073
4,1,16,0,0,5,6.646573094364073
4,1,16,0,0,6,6.646573094364073
4,1,16,0,0,7,6.646573094364073
4,1,16,0,0,8,6.646573094364073
4,1,16,0,0,9,6.646573094364073
4,1,16,0,0,10,6.646573094364073
4,1,16,0,1,1,7.030697473547839
4,1,16,0,1,2,7.030697473547839
4,1,16,0,1,3,7.030697473547839
4,1,16,0,1,4,7.030697473547839
4,1,16,0,1,5,7.030697473547839
4,1,16,0,1,6,7.030697473547839
4,1,16,0,1,7,7.030697473547839
4,1,16,0,1,8,7.030697473547839
4,1,16,0,1,9,7.030697473547839
4,1,16,0,1,10,7.030697473547839
4,1,16,0,2,1,7.216739365147926
4,1,16,0,2,2,7.216739365147926
4,1,16,0,2,3,7.216739365147926
4,1,16,0,2,4,7.216739365147926
4,1,16,0,2,5,7.216739365147926
4,1,16,0,2,6,7.216739365147926
4,1,16,0,2,7,7.216739365147926
4,1,16,0,2,8,7.216739365147926
4,1,16,0,2,9,7.216739365147926
4,1,16,0,2,10,7.216739365147926
4,2,1,1,0,1,5.157581515871311
4,2,1,1,0,2,5.157581515871311
4,2,1,1,0,3,5.157581515871311
4,2,1,1,0,4,5.157581515871311
4,2,1,1,0,5,5.157581515871311
4,2,1,1,0,6,5.157581515871311
4,2,1,1,0,7,5.157581515871311
4,2,1,1,0,8,5.157581515871311
4,2,1,1,0,9,5.157581515871311
4,2,1,1,0,10,5.157581515871311
4,2,1,1,1,1,6.2925588425826025
4,2,1,1,1,2,6.2925588425826025
4,2,1,1,1,3,6.2925588425826025
4,2,1,1,1,4,6.2925588425826025
4,2,1,1,1,5,6.2925588425826025
4,2,1,1,1,6,6.2925588425826025
4,2,1,1,1,7,6.2925588425826025
4,2,1,1,1,8,6.2925588425826025
4,2,1,1,1,9,6.2925588425826025
4,2,1,1,1,10,6.2925588425826025
4,2,1,1,2,1,6.7283955949039145
4,2,1,1,2,2,6.7283955949039145
4,2,1,1,2,3,6.7283955949039145
4,2,1,1,2,4,6.7283955949039145
4,2,1,1,2,5,6.7283955949039145
4,2,1,1,2,6,6.7283955949039145
4,2,1,1,2,7,6.7283955949039145
4,2,1,1,2,8,6.7283955949039145
4,2,1,1,2,9,6.7283955949039145
4,2,1,1,2,10,6.7283955949039145
4,2,1,0,0,1,5.157581515871311
4,2,1,0,0,2,5.157581515871311
4,2,1,0,0,3,5.157581515871311
4,2,1,0,0,4,5.157581515871311
4,2,1,0,0,5,5.157581515871311
4,2,1,0,0,6,5.157581515871311
4,2,1,0,0,7,5.157581515871311
4,2,1,0,0,8,5.157581515871311
4,2,1,0,0,9,5.157581515871311
4,2,1,0,0,10,5.157581515871311
4,2,1,0,1,1,6.2925588425826025
4,2,1,0,1,2,6.2925588425826025
4,2,1,0,1,3,6.2925588425826025
4,2,1,0,1,4,6.2925588425826025
4,2,1,0,1,5,6.2925588425826025
4,2,1,0,1,6,6.2925588425826025
4,2,1,0,1,7,6.2925588425826025
4,2,1,0,1,8,6.2925588425826025
4,2,1,0,1,9,6.2925588425826025
4,2,1,0,1,10,6.2925588425826025
4,2,1,0,2,1,6.7283955949039145
4,2,1,0,2,2,6.7283955949039145
4,2,1,0,2,3,6.7283955949039145
4,2,1,0,2,4,6.7283955949039145
4,2,1,0,2,5,6.7283955949039145
4,2,1,0,2,6,6.7283955949039145
4,2,1,0,2,7,6.7283955949039145
4,2,1,0,2,8,6.7283955949039145
4,2,1,0,2,9,6.7283955949039145
4,2,1,0,2,10,6.7283955949039145
4,2,2,1,0,1,6.646685381127192
4,2,2,1,0,2,6.646685381127192
4,2,2,1,0,3,6.646685381127192
4,2,2,1,0,4,6.646685381127192
4,2,2,1,0,5,6.646685381127192
4,2,2,1,0,6,6.646685381127192
4,2,2,1,0,7,6.646685381127192
4,2,2,1,0,8,6.646685381127192
4,2,2,1,0,9,6.646685381127192
4,2,2,1,0,10,6.646685381127192
4,2,2,1,1,1,7.02927229540057
4,2,2,1,1,2,7.02927229540057
4,2,2,1,1,3,7.02927229540057
4,2,2,1,1,4,7.02927229540057
4,2,2,1,1,5,7.02927229540057
4,2,2,1,1,6,7.02927229540057
4,2,2,1,1,7,7.02927229540057
4,2,2,1,1,8,7.02927229540057
4,2,2,1,1,9,7.02927229540057
4,2,2,1,1,10,7.02927229540057
4,2,2,1,2,1,7.2150982509177375
4,2,2,1,2,2,7.2150982509177375
4,2,2,1,2,3,7.2150982509177375
4,2,2,1,2,4,7.2150982509177375
4,2,2,1,2,5,7.2150982509177375
4,2,2,1,2,6,7.2150982509177375
4,2,2,1,2,7,7.2150982509177375
4,2,2,1,2,8,7.2150982509177375
4,2,2,1,2,9,7.2150982509177375
4,2,2,1,2,10,7.2150982509177375
4,2,2,0,0,1,6.646685381127192
4,2,2,0,0,2,6.646685381127192
4,2,2,0,0,3,6.646685381127192
4,2,2,0,0,4,6.646685381127192
4,2,2,0,0,5,6.646685381127192
4,2,2,0,0,6,6.646685381127192
4,2,2,0,0,7,6.646685381127192
4,2,2,0,0,8,6.646685381127192
4,2,2,0,0,9,6.646685381127192
4,2,2,0,0,10,6.646685381127192
4,2,2,0,1,1,7.02927229540057
4,2,2,0,1,2,7.02927229540057
4,2,2,0,1,3,7.02927229540057
4,2,2,0,1,4,7.02927229540057
4,2,2,0,1,5,7.02927229540057
4,2,2,0,1,6,7.02927229540057
4,2,2,0,1,7,7.02927229540057
4,2,2,0,1,8,7.02927229540057
4,2,2,0,1,9,7.02927229540057
4,2,2,0,1,10,7.02927229540057
4,2,2,0,2,1,7.2150982509177375
4,2,2,0,2,2,7.2150982509177375
4,2,2,0,2,3,7.2150982509177375
4,2,2,0,2,4,7.2150982509177375
4,2,2,0,2,5,7.2150982509177375
4,2,2,0,2,6,7.2150982509177375
4,2,2,0,2,7,7.2150982509177375
4,2,2,0,2,8,7.2150982509177375
4,2,2,0,2,9,7.2150982509177375
4,2,2,0,2,10,7.2150982509177375
4,2,4,1,0,1,6.646685381127192
4,2,4,1,0,2,6.646685381127192
4,2,4,1,0,3,6.646685381127192
4,2,4,1,0,4,6.646685381127192
4,2,4,1,0,5,6.646685381127192
4,2,4,1,0,6,6.646685381127192
4,2,4,1,0,7,6.646685381127192
4,2,4,1,0,8,6.646685381127192
4,2,4,1,0,9,6.646685381127192
4,2,4,1,0,10,6.646685381127192
4,2,4,1,1,1,7.02927229540057
4,2,4,1,1,2,7.02927229540057
4,2,4,1,1,3,7.02927229540057
4,2,4,1,1,4,7.02927229540057
4,2,4,1,1,5,7.02927229540057
4,2,4,1,1,6,7.02927229540057
4,2,4,1,1,7,7.02927229540057
4,2,4,1,1,8,7.02927229540057
4,2,4,1,1,9,7.02927229540057
4,2,4,1,1,10,7.02927229540057
4,2,4,1,2,1,7.2150982509177375
4,2,4,1,2,2,7.2150982509177375
4,2,4,1,2,3,7.2150982509177375
4,2,4,1,2,4,7.2150982509177375
4,2,4,1,2,5,7.2150982509177375
4,2,4,1,2,6,7.2150982509177375
4,2,4,1,2,7,7.2150982509177375
4,2,4,1,2,8,7.2150982509177375
4,2,4,1,2,9,7.2150982509177375
4,2,4,1,2,10,7.2150982509177375
4,2,4,0,0,1,6.646685381127192
4,2,4,0,0,2,6.646685381127192
4,2,4,0,0,3,6.646685381127192
4,2,4,0,0,4,6.646685381127192
4,2,4,0,0,5,6.646685381127192
4,2,4,0,0,6,6.646685381127192
4,2,4,0,0,7,6.646685381127192
4,2,4,0,0,8,6.646685381127192
4,2,4,0,0,9,6.646685381127192
4,2,4,0,0,10,6.646685381127192
4,2,4,0,1,1,7.02927229540057
4,2,4,0,1,2,7.02927229540057
4,2,4,0,1,3,7.02927229540057
4,2,4,0,1,4,7.02927229540057
4,2,4,0,1,5,7.02927229540057
4,2,4,0,1,6,7.02927229540057
4,2,4,0,1,7,7.02927229540057
4,2,4,0,1,8,7.02927229540057
4,2,4,0,1,9,7.02927229540057
4,2,4,0,1,10,7.02927229540057
4,2,4,0,2,1,7.2150982509177375
4,2,4,0,2,2,7.2150982509177375
4,2,4,0,2,3,7.2150982509177375
4,2,4,0,2,4,7.2150982509177375
4,2,4,0,2,5,7.2150982509177375
4,2,4,0,2,6,7.2150982509177375
4,2,4,0,2,7,7.2150982509177375
4,2,4,0,2,8,7.2150982509177375
4,2,4,0,2,9,7.2150982509177375
4,2,4,0,2,10,7.2150982509177375
4,2,8,1,0,1,6.646685381127192
4,2,8,1,0,2,6.646685381127192
4,2,8,1,0,3,6.646685381127192
4,2,8,1,0,4,6.646685381127192
4,2,8,1,0,5,6.646685381127192
4,2,8,1,0,6,6.646685381127192
4,2,8,1,0,7,6.646685381127192
4,2,8,1,0,8,6.646685381127192
4,2,8,1,0,9,6.646685381127192
4,2,8,1,0,10,6.646685381127192
4,2,8,1,1,1,7.02927229540057
4,2,8,1,1,2,7.02927229540057
4,2,8,1,1,3,7.02927229540057
4,2,8,1,1,4,7.02927229540057
4,2,8,1,1,5,7.02927229540057
4,2,8,1,1,6,7.02927229540057
4,2,8,1,1,7,7.02927229540057
4,2,8,1,1,8,7.02927229540057
4,2,8,1,1,9,7.02927229540057
4,2,8,1,1,10,7.02927229540057
4,2,8,1,2,1,7.2150982509177375
4,2,8,1,2,2,7.2150982509177375
4,2,8,1,2,3,7.2150982509177375
4,2,8,1,2,4,7.2150982509177375
4,2,8,1,2,5,7.2150982509177375
4,2,8,1,2,6,7.2150982509177375
4,2,8,1,2,7,7.2150982509177375
4,2,8,1,2,8,7.2150982509177375
4,2,8,1,2,9,7.2150982509177375
4,2,8,1,2,10,7.2150982509177375
4,2,8,0,0,1,6.646685381127192
4,2,8,0,0,2,6.646685381127192
4,2,8,0,0,3,6.646685381127192
4,2,8,0,0,4,6.646685381127192
4,2,8,0,0,5,6.646685381127192
4,2,8,0,0,6,6.646685381127192
4,2,8,0,0,7,6.646685381127192
4,2,8,0,0,8,6.646685381127192
4,2,8,0,0,9,6.646685381127192
4,2,8,0,0,10,6.646685381127192
4,2,8,0,1,1,7.02927229540057
4,2,8,0,1,2,7.02927229540057
4,2,8,0,1,3,7.02927229540057
4,2,8,0,1,4,7.02927229540057
4,2,8,0,1,5,7.02927229540057
4,2,8,0,1,6,7.02927229540057
4,2,8,0,1,7,7.02927229540057
4,2,8,0,1,8,7.02927229540057
4,2,8,0,1,9,7.02927229540057
4,2,8,0,1,10,7.02927229540057
4,2,8,0,2,1,7.2150982509177375
4,2,8,0,2,2,7.2150982509177375
4,2,8,0,2,3,7.2150982509177375
4,2,8,0,2,4,7.2150982509177375
4,2,8,0,2,5,7.2150982509177375
4,2,8,0,2,6,7.2150982509177375
4,2,8,0,2,7,7.2150982509177375
4,2,8,0,2,8,7.2150982509177375
4,2,8,0,2,9,7.2150982509177375
4,2,8,0,2,10,7.2150982509177375
4,2,16,1,0,1,6.646685381127192
4,2,16,1,0,2,6.646685381127192
4,2,16,1,0,3,6.646685381127192
4,2,16,1,0,4,6.646685381127192
4,2,16,1,0,5,6.646685381127192
4,2,16,1,0,6,6.646685381127192
4,2,16,1,0,7,6.646685381127192
4,2,16,1,0,8,6.646685381127192
4,2,16,1,0,9,6.646685381127192
4,2,16,1,0,10,6.646685381127192
4,2,16,1,1,1,7.02927229540057
4,2,16,1,1,2,7.02927229540057
4,2,16,1,1,3,7.02927229540057
4,2,16,1,1,4,7.02927229540057
4,2,16,1,1,5,7.02927229540057
4,2,16,1,1,6,7.02927229540057
4,2,16,1,1,7,7.02927229540057
4,2,16,1,1,8,7.02927229540057
4,2,16,1,1,9,7.02927229540057
4,2,16,1,1,10,7.02927229540057
4,2,16,1,2,1,7.2150982509177375
4,2,16,1,2,2,7.2150982509177375
4,2,16,1,2,3,7.2150982509177375
4,2,16,1,2,4,7.2150982509177375
4,2,16,1,2,5,7.2150982509177375
4,2,16,1,2,6,7.2150982509177375
4,2,16,1,2,7,7.2150982509177375
4,2,16,1,2,8,7.2150982509177375
4,2,16,1,2,9,7.2150982509177375
4,2,16,1,2,10,7.2150982509177375
4,2,16,0,0,1,6.646685381127192
4,2,16,0,0,2,6.646685381127192
4,2,16,0,0,3,6.646685381127192
4,2,16,0,0,4,6.646685381127192
4,2,16,0,0,5,6.646685381127192
4,2,16,0,0,6,6.646685381127192
4,2,16,0,0,7,6.646685381127192
4,2,16,0,0,8,6.646685381127192
4,2,16,0,0,9,6.646685381127192
4,2,16,0,0,10,6.646685381127192
4,2,16,0,1,1,7.02927229540057
4,2,16,0,1,2,7.02927229540057
4,2,16,0,1,3,7.02927229540057
4,2,16,0,1,4,7.02927229540057
4,2,16,0,1,5,7.02927229540057
4,2,16,0,1,6,7.02927229540057
4,2,16,0,1,7,7.02927229540057
4,2,16,0,1,8,7.02927229540057
4,2,16,0,1,9,7.02927229540057
4,2,16,0,1,10,7.02927229540057
4,2,16,0,2,1,7.2150982509177375
4,2,16,0,2,2,7.2150982509177375
4,2,16,0,2,3,7.2150982509177375
4,2,16,0,2,4,7.2150982509177375
4,2,16,0,2,5,7.2150982509177375
4,2,16,0,2,6,7.2150982509177375
4,2,16,0,2,7,7.2150982509177375
4,2,16,0,2,8,7.2150982509177375
4,2,16,0,2,9,7.2150982509177375
4,2,16,0,2,10,7.2150982509177375
4,3,1,1,0,1,5.156320449147062
4,3,1,1,0,2,5.156320449147062
4,3,1,1,0,3,5.156320449147062
4,3,1,1,0,4,5.156320449147062
4,3,1,1,0,5,5.156320449147062
4,3,1,1,0,6,5.156320449147062
4,3,1,1,0,7,5.156320449147062
4,3,1,1,0,8,5.156320449147062
4,3,1,1,0,9,5.156320449147062
4,3,1,1,0,10,5.156320449147062
4,3,1,1,1,1,6.291470524724689
4,3,1,1,1,2,6.291470524724689
4,3,1,1,1,3,6.291470524724689
4,3,1,1,1,4,6.291470524724689
4,3,1,1,1,5,6.291470524724689
4,3,1,1,1,6,6.291470524724689
4,3,1,1,1,7,6.291470524724689
4,3,1,1,1,8,6.291470524724689
4,3,1,1,1,9,6.291470524724689
4,3,1,1,1,10,6.291470524724689
4,3,1,1,2,1,6.727704599438572
4,3,1,1,2,2,6.727704599438572
4,3,1,1,2,3,6.727704599438572
4,3,1,1,2,4,6.727704599438572
4,3,1,1,2,5,6.727704599438572
4,3,1,1,2,6,6.727704599438572
4,3,1,1,2,7,6.727704599438572
4,3,1,1,2,8,6.727704599438572
4,3,1,1,2,9,6.727704599438572
4,3,1,1,2,10,6.727704599438572
4,3,1,0,0,1,5.156320449147062
4,3,1,0,0,2,5.156320449147062
4,3,1,0,0,3,5.156320449147062
4,3,1,0,0,4,5.156320449147062
4,3,1,0,0,5,5.156320449147062
4,3,1,0,0,6,5.156320449147062
4,3,1,0,0,7,5.156320449147062
4,3,1,0,0,8,5.156320449147062
4,3,1,0,0,9,5.156320449147062
4,3,1,0,0,10,5.156320449147062
4,3,1,0,1,1,6.291470524724689
4,3,1,0,1,2,6.291470524724689
4,3,1,0,1,3,6.291470524724689
4,3,1,0,1,4,6.291470524724689
4,3,1,0,1,5,6.291470524724689
4,3,1,0,1,6,6.291470524724689
4,3,1,0,1,7,6.291470524724689
4,3,1,0,1,8,6.291470524724689
4,3,1,0,1,9,6.291470524724689
4,3,1,0,1,10,6.291470524724689
4,3,1,0,2,1,6.727704599438572
4,3,1,0,2,2,6.727704599438572
4,3,1,0,2,3,6.727704599438572
4,3,1,0,2,4,6.727704599438572
4,3,1,0,2,5,6.727704599438572
4,3,1,0,2,6,6.727704599438572
4,3,1,0,2,7,6.727704599438572
4,3,1,0,2,8,6.727704599438572
4,3,1,0,2,9,6.727704599438572
4,3,1,0,2,10,6.727704599438572
4,3,2,1,0,1,6.646909954653427
4,3,2,1,0,2,6.646909954653427
4,3,2,1,0,3,6.646909954653427
4,3,2,1,0,4,6.646909954653427
4,3,2,1,0,5,6.646909954653427
4,3,2,1,0,6,6.646909954653427
4,3,2,1,0,7,6.646909954653427
4,3,2,1,0,8,6.646909954653427
4,3,2,1,0,9,6.646909954653427
4,3,2,1,0,10,6.646909954653427
4,3,2,1,1,1,7.0332282444396546
4,3,2,1,1,2,7.0332282444396546
4,3,2,1,1,3,7.0332282444396546
4,3,2,1,1,4,7.0332282444396546
4,3,2,1,1,5,7.0332282444396546
4,3,2,1,1,6,7.0332282444396546
4,3,2,1,1,7,7.0332282444396546
4,3,2,1,1,8,7.0332282444396546
4,3,2,1,1,9,7.0332282444396546
4,3,2,1,1,10,7.0332282444396546
4,3,2,1,2,1,7.221895918808042
4,3,2,1,2,2,7.221895918808042
4,3,2,1,2,3,7.221895918808042
4,3,2,1,2,4,7.221895918808042
4,3,2,1,2,5,7.221895918808042
4,3,2,1,2,6,7.221895918808042
4,3,2,1,2,7,7.221895918808042
4,3,2,1,2,8,7.221895918808042
4,3,2,1,2,9,7.221895918808042
4,3,2,1,2,10,7.221895918808042
4,3,2,0,0,1,6.646909954653427
4,3,2,0,0,2,6.646909954653427
4,3,2,0,0,3,6.646909954653427
4,3,2,0,0,4,6.646909954653427
4,3,2,0,0,5,6.646909954653427
4,3,2,0,0,6,6.646909954653427
4,3,2,0,0,7,6.646909954653427
4,3,2,0,0,8,6.646909954653427
4,3,2,0,0,9,6.646909954653427
4,3,2,0,0,10,6.646909954653427
4,3,2,0,1,1,7.0332282444396546
4,3,2,0,1,2,7.0332282444396546
4,3,2,0,1,3,7.0332282444396546
4,3,2,0,1,4,7.0332282444396546
4,3,2,0,1,5,7.0332282444396546
4,3,2,0,1,6,7.0332282444396546
4,3,2,0,1,7,7.0332282444396546
4,3,2,0,1,8,7.0332282444396546
4,3,2,0,1,9,7.0332282444396546
4,3,2,0,1,10,7.0332282444396546
4,3,2,0,2,1,7.221895918808042
4,3,2,0,2,2,7.221895918808042
4,3,2,0,2,3,7.221895918808042
4,3,2,0,2,4,7.221895918808042
4,3,2,0,2,5,7.221895918808042
4,3,2,0,2,6,7.221895918808042
4,3,2,0,2,7,7.221895918808042
4,3,2,0,2,8,7.221895918808042
4,3,2,0,2,9,7.221895918808042
4,3,2,0,2,10,7.221895918808042
4,3,4,1,0,1,6.646909954653427
4,3,4,1,0,2,6.646909954653427
4,3,4,1,0,3,6.646909954653427
4,3,4,1,0,4,6.646909954653427
4,3,4,1,0,5,6.646909954653427
4,3,4,1,0,6,6.646909954653427
4,3,4,1,0,7,6.646909954653427
4,3,4,1,0,8,6.646909954653427
4,3,4,1,0,9,6.646909954653427
4,3,4,1,0,10,6.646909954653427
4,3,4,1,1,1,7.0332282444396546
4,3,4,1,1,2,7.0332282444396546
4,3,4,1,1,3,7.0332282444396546
4,3,4,1,1,4,7.0332282444396546
4,3,4,1,1,5,7.0332282444396546
4,3,4,1,1,6,7.0332282444396546
4,3,4,1,1,7,7.0332282444396546
4,3,4,1,1,8,7.0332282444396546
4,3,4,1,1,9,7.0332282444396546
4,3,4,1,1,10,7.0332282444396546
4,3,4,1,2,1,7.221895918808042
4,3,4,1,2,2,7.221895918808042
4,3,4,1,2,3,7.221895918808042
4,3,4,1,2,4,7.221895918808042
4,3,4,1,2,5,7.221895918808042
4,3,4,1,2,6,7.221895918808042
4,3,4,1,2,7,7.221895918808042
4,3,4,1,2,8,7.221895918808042
4,3,4,1,2,9,7.221895918808042
4,3,4,1,2,10,7.221895918808042
4,3,4,0,0,1,6.646909954653427
4,3,4,0,0,2,6.646909954653427
4,3,4,0,0,3,6.646909954653427
4,3,4,0,0,4,6.646909954653427
4,3,4,0,0,5,6.646909954653427
4,3,4,0,0,6,6.646909954653427
4,3,4,0,0,7,6.646909954653427
4,3,4,0,0,8,6.646909954653427
4,3,4,0,0,9,6.646909954653427
4,3,4,0,0,10,6.646909954653427
4,3,4,0,1,1,7.0332282444396546
4,3,4,0,1,2,7.0332282444396546
4,3,4,0,1,3,7.0332282444396546
4,3,4,0,1,4,7.0332282444396546
4,3,4,0,1,5,7.0332282444396546
4,3,4,0,1,6,7.0332282444396546
4,3,4,0,1,7,7.0332282444396546
4,3,4,0,1,8,7.0332282444396546
4,3,4,0,1,9,7.0332282444396546
4,3,4,0,1,10,7.0332282444396546
4,3,4,0,2,1,7.221895918808042
4,3,4,0,2,2,7.221895918808042
4,3,4,0,2,3,7.221895918808042
4,3,4,0,2,4,7.221895918808042
4,3,4,0,2,5,7.221895918808042
4,3,4,0,2,6,7.221895918808042
4,3,4,0,2,7,7.221895918808042
4,3,4,0,2,8,7.221895918808042
4,3,4,0,2,9,7.221895918808042
4,3,4,0,2,10,7.221895918808042
4,3,8,1,0,1,6.646909954653427
4,3,8,1,0,2,6.646909954653427
4,3,8,1,0,3,6.646909954653427
4,3,8,1,0,4,6.646909954653427
4,3,8,1,0,5,6.646909954653427
4,3,8,1,0,6,6.646909954653427
4,3,8,1,0,7,6.646909954653427
4,3,8,1,0,8,6.646909954653427
4,3,8,1,0,9,6.646909954653427
4,3,8,1,0,10,6.646909954653427
4,3,8,1,1,1,7.0332282444396546
4,3,8,1,1,2,7.0332282444396546
4,3,8,1,1,3,7.0332282444396546
4,3,8,1,1,4,7.0332282444396546
4,3,8,1,1,5,7.0332282444396546
4,3,8,1,1,6,7.0332282444396546
4,3,8,1,1,7,7.0332282444396546
4,3,8,1,1,8,7.0332282444396546
4,3,8,1,1,9,7.0332282444396546
4,3,8,1,1,10,7.0332282444396546
4,3,8,1,2,1,7.221895918808042
4,3,8,1,2,2,7.221895918808042
4,3,8,1,2,3,7.221895918808042
4,3,8,1,2,4,7.221895918808042
4,3,8,1,2,5,7.221895918808042
4,3,8,1,2,6,7.221895918808042
4,3,8,1,2,7,7.221895918808042
4,3,8,1,2,8,7.221895918808042
4,3,8,1,2,9,7.221895918808042
4,3,8,1,2,10,7.221895918808042
4,3,8,0,0,1,6.646909954653427
4,3,8,0,0,2,6.646909954653427
4,3,8,0,0,3,6.646909954653427
4,3,8,0,0,4,6.646909954653427
4,3,8,0,0,5,6.646909954653427
4,3,8,0,0,6,6.646909954653427
4,3,8,0,0,7,6.646909954653427
4,3,8,0,0,8,6.646909954653427
4,3,8,0,0,9,6.646909954653427
4,3,8,0,0,10,6.646909954653427
4,3,8,0,1,1,7.0332282444396546
4,3,8,0,1,2,7.0332282444396546
4,3,8,0,1,3,7.0332282444396546
4,3,8,0,1,4,7.0332282444396546
4,3,8,0,1,5,7.0332282444396546
4,3,8,0,1,6,7.0332282444396546
4,3,8,0,1,7,7.0332282444396546
4,3,8,0,1,8,7.0332282444396546
4,3,8,0,1,9,7.0332282444396546
4,3,8,0,1,10,7.0332282444396546
4,3,8,0,2,1,7.221895918808042
4,3,8,0,2,2,7.221895918808042
4,3,8,0,2,3,7.221895918808042
4,3,8,0,2,4,7.221895918808042
4,3,8,0,2,5,7.221895918808042
4,3,8,0,2,6,7.221895918808042
4,3,8,0,2,7,7.221895918808042
4,3,8,0,2,8,7.221895918808042
4,3,8,0,2,9,7.221895918808042
4,3,8,0,2,10,7.221895918808042
4,3,16,1,0,1,6.646909954653427
4,3,16,1,0,2,6.646909954653427
4,3,16,1,0,3,6.646909954653427
4,3,16,1,0,4,6.646909954653427
4,3,16,1,0,5,6.646909954653427
4,3,16,1,0,6,6.646909954653427
4,3,16,1,0,7,6.646909954653427
4,3,16,1,0,8,6.646909954653427
4,3,16,1,0,9,6.646909954653427
4,3,16,1,0,10,6.646909954653427
4,3,16,1,1,1,7.0332282444396546
4,3,16,1,1,2,7.0332282444396546
4,3,16,1,1,3,7.0332282444396546
4,3,16,1,1,4,7.0332282444396546
4,3,16,1,1,5,7.0332282444396546
4,3,16,1,1,6,7.0332282444396546
4,3,16,1,1,7,7.0332282444396546
4,3,16,1,1,8,7.0332282444396546
4,3,16,1,1,9,7.0332282444396546
4,3,16,1,1,10,7.0332282444396546
4,3,16,1,2,1,7.221895918808042
4,3,16,1,2,2,7.221895918808042
4,3,16,1,2,3,7.221895918808042
4,3,16,1,2,4,7.221895918808042
4,3,16,1,2,5,7.221895918808042
4,3,16,1,2,6,7.221895918808042
4,3,16,1,2,7,7.221895918808042
4,3,16,1,2,8,7.221895918808042
4,3,16,1,2,9,7.221895918808042
4,3,16,1,2,10,7.221895918808042
4,3,16,0,0,1,6.646909954653427
4,3,16,0,0,2,6.646909954653427
4,3,16,0,0,3,6.646909954653427
4,3,16,0,0,4,6.646909954653427
4,3,16,0,0,5,6.646909954653427
4,3,16,0,0,6,6.646909954653427
4,3,16,0,0,7,6.646909954653427
4,3,16,0,0,8,6.646909954653427
4,3,16,0,0,9,6.646909954653427
4,3,16,0,0,10,6.646909954653427
4,3,16,0,1,1,7.0332282444396546
4,3,16,0,1,2,7.0332282444396546
4,3,16,0,1,3,7.0332282444396546
4,3,16,0,1,4,7.0332282444396546
4,3,16,0,1,5,7.0332282444396546
4,3,16,0,1,6,7.0332282444396546
4,3,16,0,1,7,7.0332282444396546
4,3,16,0,1,8,7.0332282444396546
4,3,16,0,1,9,7.0332282444396546
4,3,16,0,1,10,7.0332282444396546
4,3,16,0,2,1,7.221895918808042
4,3,16,0,2,2,7.221895918808042
4,3,16,0,2,3,7.221895918808042
4,3,16,0,2,4,7.221895918808042
4,3,16,0,2,5,7.221895918808042
4,3,16,0,2,6,7.221895918808042
4,3,16,0,2,7,7.221895918808042
4,3,16,0,2,8,7.221895918808042
4,3,16,0,2,9,7.221895918808042
4,3,16,0,2,10,7.221895918808042
4,4,1,1,0,1,5.1568646080760185
4,4,1,1,0,2,5.1568646080760185
4,4,1,1,0,3,5.1568646080760185
4,4,1,1,0,4,5.1568646080760185
4,4,1,1,0,5,5.1568646080760185
4,4,1,1,0,6,5.1568646080760185
4,4,1,1,0,7,5.1568646080760185
4,4,1,1,0,8,5.1568646080760185
4,4,1,1,0,9,5.1568646080760185
4,4,1,1,0,10,5.1568646080760185
4,4,1,1,1,1,6.291954221550428
4,4,1,1,1,2,6.291954221550428
4,4,1,1,1,3,6.291954221550428
4,4,1,1,1,4,6.291954221550428
4,4,1,1,1,5,6.291954221550428
4,4,1,1,1,6,6.291954221550428
4,4,1,1,1,7,6.291954221550428
4,4,1,1,1,8,6.291954221550428
4,4,1,1,1,9,6.291954221550428
4,4,1,1,1,10,6.291954221550428
4,4,1,1,2,1,6.730200820557121
