publisher_number,subscriber_number,message_size,retain,qos,topics,predicted_ram_usage
2,1,4,0,2,7,8.827033724881659
2,1,4,0,2,8,8.827033724881659
2,1,4,0,2,9,8.827033724881659
2,1,4,0,2,10,8.827033724881659
2,1,8,1,0,1,7.004887629324165
2,1,8,1,0,2,7.004887629324165
2,1,8,1,0,3,7.004887629324165
2,1,8,1,0,4,7.004887629324165
2,1,8,1,0,5,7.004887629324165
2,1,8,1,0,6,7.004887629324165
2,1,8,1,0,7,7.004887629324165
2,1,8,1,0,8,7.004887629324165
2,1,8,1,0,9,7.004887629324165
2,1,8,1,0,10,7.004887629324165
2,1,8,1,1,1,7.879781151084396
2,1,8,1,1,2,7.879781151084396
2,1,8,1,1,3,7.879781151084396
2,1,8,1,1,4,7.879781151084396
2,1,8,1,1,5,7.879781151084396
2,1,8,1,1,6,7.879781151084396
2,1,8,1,1,7,7.879781151084396
2,1,8,1,1,8,7.879781151084396
2,1,8,1,1,9,7.879781151084396
2,1,8,1,1,10,7.879781151084396
2,1,8,1,2,1,8.827033724881659
2,1,8,1,2,2,8.827033724881659
2,1,8,1,2,3,8.827033724881659
2,1,8,1,2,4,8.827033724881659
2,1,8,1,2,5,8.827033724881659
2,1,8,1,2,6,8.827033724881659
2,1,8,1,2,7,8.827033724881659
2,1,8,1,2,8,8.827033724881659
2,1,8,1,2,9,8.827033724881659
2,1,8,1,2,10,8.827033724881659
2,1,8,0,0,1,7.004887629324165
2,1,8,0,0,2,7.004887629324165
2,1,8,0,0,3,7.004887629324165
2,1,8,0,0,4,7.004887629324165
2,1,8,0,0,5,7.004887629324165
2,1,8,0,0,6,7.004887629324165
2,1,8,0,0,7,7.004887629324165
2,1,8,0,0,8,7.004887629324165
2,1,8,0,0,9,7.004887629324165
2,1,8,0,0,10,7.004887629324165
2,1,8,0,1,1,7.879781151084396
2,1,8,0,1,2,7.879781151084396
2,1,8,0,1,3,7.879781151084396
2,1,8,0,1,4,7.879781151084396
2,1,8,0,1,5,7.879781151084396
2,1,8,0,1,6,7.879781151084396
2,1,8,0,1,7,7.879781151084396
2,1,8,0,1,8,7.879781151084396
2,1,8,0,1,9,7.879781151084396
2,1,8,0,1,10,7.879781151084396
2,1,8,0,2,1,8.827033724881659
2,1,8,0,2,2,8.827033724881659
2,1,8,0,2,3,8.827033724881659
2,1,8,0,2,4,8.827033724881659
2,1,8,0,2,5,8.827033724881659
2,1,8,0,2,6,8.827033724881659
2,1,8,0,2,7,8.827033724881659
2,1,8,0,2,8,8.827033724881659
2,1,8,0,2,9,8.827033724881659
2,1,8,0,2,10,8.827033724881659
2,1,16,1,0,1,7.004887629324165
2,1,16,1,0,2,7.004887629324165
2,1,16,1,0,3,7.004887629324165
2,1,16,1,0,4,7.004887629324165
2,1,16,1,0,5,7.004887629324165
2,1,16,1,0,6,7.004887629324165
2,1,16,1,0,7,7.004887629324165
2,1,16,1,0,8,7.004887629324165
2,1,16,1,0,9,7.004887629324165
2,1,16,1,0,10,7.004887629324165
2,1,16,1,1,1,7.879781151084396
2,1,16,1,1,2,7.879781151084396
2,1,16,1,1,3,7.879781151084396
2,1,16,1,1,4,7.879781151084396
2,1,16,1,1,5,7.879781151084396
2,1,16,1,1,6,7.879781151084396
2,1,16,1,1,7,7.879781151084396
2,1,16,1,1,8,7.879781151084396
2,1,16,1,1,9,7.879781151084396
2,1,16,1,1,10,7.879781151084396
2,1,16,1,2,1,8.827033724881659
2,1,16,1,2,2,8.827033724881659
2,1,16,1,2,3,8.827033724881659
2,1,16,1,2,4,8.827033724881659
2,1,16,1,2,5,8.827033724881659
2,1,16,1,2,6,8.827033724881659
2,1,16,1,2,7,8.827033724881659
2,1,16,1,2,8,8.827033724881659
2,1,16,1,2,9,8.827033724881659
2,1,16,1,2,10,8.827033724881659
2,1,16,0,0,1,7.004887629324165
2,1,16,0,0,2,7.004887629324165
2,1,16,0,0,3,7.004887629324165
2,1,16,0,0,4,7.004887629324165
2,1,16,0,0,5,7.004887629324165
2,1,16,0,0,6,7.004887629324165
2,1,16,0,0,7,7.004887629324165
2,1,16,0,0,8,7.004887629324165
2,1,16,0,0,9,7.004887629324165
2,1,16,0,0,10,7.004887629324165
2,1,16,0,1,1,7.879781151084396
2,1,16,0,1,2,7.879781151084396
2,1,16,0,1,3,7.879781151084396
2,1,16,0,1,4,7.879781151084396
2,1,16,0,1,5,7.879781151084396
2,1,16,0,1,6,7.879781151084396
2,1,16,0,1,7,7.879781151084396
2,1,16,0,1,8,7.879781151084396
2,1,16,0,1,9,7.879781151084396
2,1,16,0,1,10,7.879781151084396
2,1,16,0,2,1,8.827033724881659
2,1,16,0,2,2,8.827033724881659
2,1,16,0,2,3,8.827033724881659
2,1,16,0,2,4,8.827033724881659
2,1,16,0,2,5,8.827033724881659
2,1,16,0,2,6,8.827033724881659
2,1,16,0,2,7,8.827033724881659
2,1,16,0,2,8,8.827033724881659
2,1,16,0,2,9,8.827033724881659
2,1,16,0,2,10,8.827033724881659
2,2,1,1,0,1,4.290244527875239
2,2,1,1,0,2,4.290244527875239
2,2,1,1,0,3,4.290244527875239
2,2,1,1,0,4,4.290244527875239
2,2,1,1,0,5,4.290244527875239
2,2,1,1,0,6,4.290244527875239
2,2,1,1,0,7,4.290244527875239
2,2,1,1,0,8,4.290244527875239
2,2,1,1,0,9,4.290244527875239
2,2,1,1,0,10,4.290244527875239
2,2,1,1,1,1,4.897028560010005
2,2,1,1,1,2,4.897028560010005
2,2,1,1,1,3,4.897028560010005
2,2,1,1,1,4,4.897028560010005
2,2,1,1,1,5,4.897028560010005
2,2,1,1,1,6,4.897028560010005
2,2,1,1,1,7,4.897028560010005
2,2,1,1,1,8,4.897028560010005
2,2,1,1,1,9,4.897028560010005
2,2,1,1,1,10,4.897028560010005
2,2,1,1,2,1,5.94002963475063
2,2,1,1,2,2,5.94002963475063
2,2,1,1,2,3,5.94002963475063
2,2,1,1,2,4,5.94002963475063
2,2,1,1,2,5,5.94002963475063
2,2,1,1,2,6,5.94002963475063
2,2,1,1,2,7,5.94002963475063
2,2,1,1,2,8,5.94002963475063
2,2,1,1,2,9,5.94002963475063
2,2,1,1,2,10,5.94002963475063
2,2,1,0,0,1,4.290244527875239
2,2,1,0,0,2,4.290244527875239
2,2,1,0,0,3,4.290244527875239
2,2,1,0,0,4,4.290244527875239
2,2,1,0,0,5,4.290244527875239
2,2,1,0,0,6,4.290244527875239
2,2,1,0,0,7,4.290244527875239
2,2,1,0,0,8,4.290244527875239
2,2,1,0,0,9,4.290244527875239
2,2,1,0,0,10,4.290244527875239
2,2,1,0,1,1,4.897028560010005
2,2,1,0,1,2,4.897028560010005
2,2,1,0,1,3,4.897028560010005
2,2,1,0,1,4,4.897028560010005
2,2,1,0,1,5,4.897028560010005
2,2,1,0,1,6,4.897028560010005
2,2,1,0,1,7,4.897028560010005
2,2,1,0,1,8,4.897028560010005
2,2,1,0,1,9,4.897028560010005
2,2,1,0,1,10,4.897028560010005
2,2,1,0,2,1,5.94002963475063
2,2,1,0,2,2,5.94002963475063
2,2,1,0,2,3,5.94002963475063
2,2,1,0,2,4,5.94002963475063
2,2,1,0,2,5,5.94002963475063
2,2,1,0,2,6,5.94002963475063
2,2,1,0,2,7,5.94002963475063
2,2,1,0,2,8,5.94002963475063
2,2,1,0,2,9,5.94002963475063
2,2,1,0,2,10,5.94002963475063
2,2,2,1,0,1,7.272536181090013
2,2,2,1,0,2,7.272536181090013
2,2,2,1,0,3,7.272536181090013
2,2,2,1,0,4,7.272536181090013
2,2,2,1,0,5,7.272536181090013
2,2,2,1,0,6,7.272536181090013
2,2,2,1,0,7,7.272536181090013
2,2,2,1,0,8,7.272536181090013
2,2,2,1,0,9,7.272536181090013
2,2,2,1,0,10,7.272536181090013
2,2,2,1,1,1,8.141647986394567
2,2,2,1,1,2,8.141647986394567
2,2,2,1,1,3,8.141647986394567
2,2,2,1,1,4,8.141647986394567
2,2,2,1,1,5,8.141647986394567
2,2,2,1,1,6,8.141647986394567
2,2,2,1,1,7,8.141647986394567
2,2,2,1,1,8,8.141647986394567
2,2,2,1,1,9,8.141647986394567
2,2,2,1,1,10,8.141647986394567
2,2,2,1,2,1,9.08890056019183
2,2,2,1,2,2,9.08890056019183
2,2,2,1,2,3,9.08890056019183
2,2,2,1,2,4,9.08890056019183
2,2,2,1,2,5,9.08890056019183
2,2,2,1,2,6,9.08890056019183
2,2,2,1,2,7,9.08890056019183
2,2,2,1,2,8,9.08890056019183
2,2,2,1,2,9,9.08890056019183
2,2,2,1,2,10,9.08890056019183
2,2,2,0,0,1,7.272536181090013
2,2,2,0,0,2,7.272536181090013
2,2,2,0,0,3,7.272536181090013
2,2,2,0,0,4,7.272536181090013
2,2,2,0,0,5,7.272536181090013
2,2,2,0,0,6,7.272536181090013
2,2,2,0,0,7,7.272536181090013
2,2,2,0,0,8,7.272536181090013
2,2,2,0,0,9,7.272536181090013
2,2,2,0,0,10,7.272536181090013
2,2,2,0,1,1,8.141647986394567
2,2,2,0,1,2,8.141647986394567
2,2,2,0,1,3,8.141647986394567
2,2,2,0,1,4,8.141647986394567
2,2,2,0,1,5,8.141647986394567
2,2,2,0,1,6,8.141647986394567
2,2,2,0,1,7,8.141647986394567
2,2,2,0,1,8,8.141647986394567
2,2,2,0,1,9,8.141647986394567
2,2,2,0,1,10,8.141647986394567
2,2,2,0,2,1,9.08890056019183
2,2,2,0,2,2,9.08890056019183
2,2,2,0,2,3,9.08890056019183
2,2,2,0,2,4,9.08890056019183
2,2,2,0,2,5,9.08890056019183
2,2,2,0,2,6,9.08890056019183
2,2,2,0,2,7,9.08890056019183
2,2,2,0,2,8,9.08890056019183
2,2,2,0,2,9,9.08890056019183
2,2,2,0,2,10,9.08890056019183
2,2,4,1,0,1,7.272536181090013
2,2,4,1,0,2,7.272536181090013
2,2,4,1,0,3,7.272536181090013
2,2,4,1,0,4,7.272536181090013
2,2,4,1,0,5,7.272536181090013
2,2,4,1,0,6,7.272536181090013
2,2,4,1,0,7,7.272536181090013
2,2,4,1,0,8,7.272536181090013
2,2,4,1,0,9,7.272536181090013
2,2,4,1,0,10,7.272536181090013
2,2,4,1,1,1,8.141647986394567
2,2,4,1,1,2,8.141647986394567
2,2,4,1,1,3,8.141647986394567
2,2,4,1,1,4,8.141647986394567
2,2,4,1,1,5,8.141647986394567
2,2,4,1,1,6,8.141647986394567
2,2,4,1,1,7,8.141647986394567
2,2,4,1,1,8,8.141647986394567
2,2,4,1,1,9,8.141647986394567
2,2,4,1,1,10,8.141647986394567
2,2,4,1,2,1,9.08890056019183
2,2,4,1,2,2,9.08890056019183
2,2,4,1,2,3,9.08890056019183
2,2,4,1,2,4,9.08890056019183
2,2,4,1,2,5,9.08890056019183
2,2,4,1,2,6,9.08890056019183
2,2,4,1,2,7,9.08890056019183
2,2,4,1,2,8,9.08890056019183
2,2,4,1,2,9,9.08890056019183
2,2,4,1,2,10,9.08890056019183
2,2,4,0,0,1,7.272536181090013
2,2,4,0,0,2,7.272536181090013
2,2,4,0,0,3,7.272536181090013
2,2,4,0,0,4,7.272536181090013
2,2,4,0,0,5,7.272536181090013
2,2,4,0,0,6,7.272536181090013
2,2,4,0,0,7,7.272536181090013
2,2,4,0,0,8,7.272536181090013
2,2,4,0,0,9,7.272536181090013
2,2,4,0,0,10,7.272536181090013
2,2,4,0,1,1,8.141647986394567
2,2,4,0,1,2,8.141647986394567
2,2,4,0,1,3,8.141647986394567
2,2,4,0,1,4,8.141647986394567
2,2,4,0,1,5,8.141647986394567
2,2,4,0,1,6,8.141647986394567
2,2,4,0,1,7,8.141647986394567
2,2,4,0,1,8,8.141647986394567
2,2,4,0,1,9,8.141647986394567
2,2,4,0,1,10,8.141647986394567
2,2,4,0,2,1,9.08890056019183
2,2,4,0,2,2,9.08890056019183
2,2,4,0,2,3,9.08890056019183
2,2,4,0,2,4,9.08890056019183
2,2,4,0,2,5,9.08890056019183
2,2,4,0,2,6,9.08890056019183
2,2,4,0,2,7,9.08890056019183
2,2,4,0,2,8,9.08890056019183
2,2,4,0,2,9,9.08890056019183
2,2,4,0,2,10,9.08890056019183
2,2,8,1,0,1,7.272536181090013
2,2,8,1,0,2,7.272536181090013
2,2,8,1,0,3,7.272536181090013
2,2,8,1,0,4,7.272536181090013
2,2,8,1,0,5,7.272536181090013
2,2,8,1,0,6,7.272536181090013
2,2,8,1,0,7,7.272536181090013
2,2,8,1,0,8,7.272536181090013
2,2,8,1,0,9,7.272536181090013
2,2,8,1,0,10,7.272536181090013
2,2,8,1,1,1,8.141647986394567
2,2,8,1,1,2,8.141647986394567
2,2,8,1,1,3,8.141647986394567
2,2,8,1,1,4,8.141647986394567
2,2,8,1,1,5,8.141647986394567
2,2,8,1,1,6,8.141647986394567
2,2,8,1,1,7,8.141647986394567
2,2,8,1,1,8,8.141647986394567
2,2,8,1,1,9,8.141647986394567
2,2,8,1,1,10,8.141647986394567
2,2,8,1,2,1,9.08890056019183
2,2,8,1,2,2,9.08890056019183
2,2,8,1,2,3,9.08890056019183
2,2,8,1,2,4,9.08890056019183
2,2,8,1,2,5,9.08890056019183
2,2,8,1,2,6,9.08890056019183
2,2,8,1,2,7,9.08890056019183
2,2,8,1,2,8,9.08890056019183
2,2,8,1,2,9,9.08890056019183
2,2,8,1,2,10,9.08890056019183
2,2,8,0,0,1,7.272536181090013
2,2,8,0,0,2,7.272536181090013
2,2,8,0,0,3,7.272536181090013
2,2,8,0,0,4,7.272536181090013
2,2,8,0,0,5,7.272536181090013
2,2,8,0,0,6,7.272536181090013
2,2,8,0,0,7,7.272536181090013
2,2,8,0,0,8,7.272536181090013
2,2,8,0,0,9,7.272536181090013
2,2,8,0,0,10,7.272536181090013
2,2,8,0,1,1,8.141647986394567
2,2,8,0,1,2,8.141647986394567
2,2,8,0,1,3,8.141647986394567
2,2,8,0,1,4,8.141647986394567
2,2,8,0,1,5,8.141647986394567
2,2,8,0,1,6,8.141647986394567
2,2,8,0,1,7,8.141647986394567
2,2,8,0,1,8,8.141647986394567
2,2,8,0,1,9,8.141647986394567
2,2,8,0,1,10,8.141647986394567
2,2,8,0,2,1,9.08890056019183
2,2,8,0,2,2,9.08890056019183
2,2,8,0,2,3,9.08890056019183
2,2,8,0,2,4,9.08890056019183
2,2,8,0,2,5,9.08890056019183
2,2,8,0,2,6,9.08890056019183
2,2,8,0,2,7,9.08890056019183
2,2,8,0,2,8,9.08890056019183
2,2,8,0,2,9,9.08890056019183
2,2,8,0,2,10,9.08890056019183
2,2,16,1,0,1,7.272536181090013
2,2,16,1,0,2,7.272536181090013
2,2,16,1,0,3,7.272536181090013
2,2,16,1,0,4,7.272536181090013
2,2,16,1,0,5,7.272536181090013
2,2,16,1,0,6,7.272536181090013
2,2,16,1,0,7,7.272536181090013
2,2,16,1,0,8,7.272536181090013
2,2,16,1,0,9,7.272536181090013
2,2,16,1,0,10,7.272536181090013
2,2,16,1,1,1,8.141647986394567
2,2,16,1,1,2,8.141647986394567
2,2,16,1,1,3,8.141647986394567
2,2,16,1,1,4,8.141647986394567
2,2,16,1,1,5,8.141647986394567
2,2,16,1,1,6,8.141647986394567
2,2,16,1,1,7,8.141647986394567
2,2,16,1,1,8,8.141647986394567
2,2,16,1,1,9,8.141647986394567
2,2,16,1,1,10,8.141647986394567
2,2,16,1,2,1,9.08890056019183
2,2,16,1,2,2,9.08890056019183
2,2,16,1,2,3,9.08890056019183
2,2,16,1,2,4,9.08890056019183
2,2,16,1,2,5,9.08890056019183
2,2,16,1,2,6,9.08890056019183
2,2,16,1,2,7,9.08890056019183
2,2,16,1,2,8,9.08890056019183
2,2,16,1,2,9,9.08890056019183
2,2,16,1,2,10,9.08890056019183
2,2,16,0,0,1,7.272536181090013
2,2,16,0,0,2,7.272536181090013
2,2,16,0,0,3,7.272536181090013
2,2,16,0,0,4,7.272536181090013
2,2,16,0,0,5,7.272536181090013
2,2,16,0,0,6,7.272536181090013
2,2,16,0,0,7,7.272536181090013
2,2,16,0,0,8,7.272536181090013
2,2,16,0,0,9,7.272536181090013
2,2,16,0,0,10,7.272536181090013
2,2,16,0,1,1,8.141647986394567
2,2,16,0,1,2,8.141647986394567
2,2,16,0,1,3,8.141647986394567
2,2,16,0,1,4,8.141647986394567
2,2,16,0,1,5,8.141647986394567
2,2,16,0,1,6,8.141647986394567
2,2,16,0,1,7,8.141647986394567
2,2,16,0,1,8,8.141647986394567
2,2,16,0,1,9,8.141647986394567
2,2,16,0,1,10,8.141647986394567
2,2,16,0,2,1,9.08890056019183
2,2,16,0,2,2,9.08890056019183
2,2,16,0,2,3,9.08890056019183
2,2,16,0,2,4,9.08890056019183
2,2,16,0,2,5,9.08890056019183
2,2,16,0,2,6,9.08890056019183
2,2,16,0,2,7,9.08890056019183
2,2,16,0,2,8,9.08890056019183
2,2,16,0,2,9,9.08890056019183
2,2,16,0,2,10,9.08890056019183
2,3,1,1,0,1,4.5822721540680975
2,3,1,1,0,2,4.5822721540680975
2,3,1,1,0,3,4.5822721540680975
2,3,1,1,0,4,4.5822721540680975
2,3,1,1,0,5,4.5822721540680975
2,3,1,1,0,6,4.5822721540680975
2,3,1,1,0,7,4.5822721540680975
2,3,1,1,0,8,4.5822721540680975
2,3,1,1,0,9,4.5822721540680975
2,3,1,1,0,10,4.5822721540680975
2,3,1,1,1,1,5.189056186202865
2,3,1,1,1,2,5.189056186202865
2,3,1,1,1,3,5.189056186202865
2,3,1,1,1,4,5.189056186202865
2,3,1,1,1,5,5.189056186202865
2,3,1,1,1,6,5.189056186202865
2,3,1,1,1,7,5.189056186202865
2,3,1,1,1,8,5.189056186202865
2,3,1,1,1,9,5.189056186202865
2,3,1,1,1,10,5.189056186202865
2,3,1,1,2,1,6.232057260943489
2,3,1,1,2,2,6.232057260943489
2,3,1,1,2,3,6.232057260943489
2,3,1,1,2,4,6.232057260943489
2,3,1,1,2,5,6.232057260943489
2,3,1,1,2,6,6.232057260943489
2,3,1,1,2,7,6.232057260943489
2,3,1,1,2,8,6.232057260943489
2,3,1,1,2,9,6.232057260943489
2,3,1,1,2,10,6.232057260943489
2,3,1,0,0,1,4.5822721540680975
2,3,1,0,0,2,4.5822721540680975
2,3,1,0,0,3,4.5822721540680975
2,3,1,0,0,4,4.5822721540680975
2,3,1,0,0,5,4.5822721540680975
2,3,1,0,0,6,4.5822721540680975
2,3,1,0,0,7,4.5822721540680975
2,3,1,0,0,8,4.5822721540680975
2,3,1,0,0,9,4.5822721540680975
2,3,1,0,0,10,4.5822721540680975
2,3,1,0,1,1,5.189056186202865
2,3,1,0,1,2,5.189056186202865
2,3,1,0,1,3,5.189056186202865
2,3,1,0,1,4,5.189056186202865
2,3,1,0,1,5,5.189056186202865
2,3,1,0,1,6,5.189056186202865
2,3,1,0,1,7,5.189056186202865
2,3,1,0,1,8,5.189056186202865
2,3,1,0,1,9,5.189056186202865
2,3,1,0,1,10,5.189056186202865
2,3,1,0,2,1,6.232057260943489
2,3,1,0,2,2,6.232057260943489
2,3,1,0,2,3,6.232057260943489
2,3,1,0,2,4,6.232057260943489
2,3,1,0,2,5,6.232057260943489
2,3,1,0,2,6,6.232057260943489
2,3,1,0,2,7,6.232057260943489
2,3,1,0,2,8,6.232057260943489
2,3,1,0,2,9,6.232057260943489
2,3,1,0,2,10,6.232057260943489
2,3,2,1,0,1,7.55927346608165
2,3,2,1,0,2,7.55927346608165
2,3,2,1,0,3,7.55927346608165
2,3,2,1,0,4,7.55927346608165
2,3,2,1,0,5,7.55927346608165
2,3,2,1,0,6,7.55927346608165
2,3,2,1,0,7,7.55927346608165
2,3,2,1,0,8,7.55927346608165
2,3,2,1,0,9,7.55927346608165
2,3,2,1,0,10,7.55927346608165
2,3,2,1,1,1,8.428385271386203
2,3,2,1,1,2,8.428385271386203
2,3,2,1,1,3,8.428385271386203
2,3,2,1,1,4,8.428385271386203
2,3,2,1,1,5,8.428385271386203
2,3,2,1,1,6,8.428385271386203
2,3,2,1,1,7,8.428385271386203
2,3,2,1,1,8,8.428385271386203
2,3,2,1,1,9,8.428385271386203
2,3,2,1,1,10,8.428385271386203
2,3,2,1,2,1,9.375637845183466
2,3,2,1,2,2,9.375637845183466
2,3,2,1,2,3,9.375637845183466
2,3,2,1,2,4,9.375637845183466
2,3,2,1,2,5,9.375637845183466
2,3,2,1,2,6,9.375637845183466
2,3,2,1,2,7,9.375637845183466
2,3,2,1,2,8,9.375637845183466
2,3,2,1,2,9,9.375637845183466
2,3,2,1,2,10,9.375637845183466
2,3,2,0,0,1,7.55927346608165
2,3,2,0,0,2,7.55927346608165
2,3,2,0,0,3,7.55927346608165
2,3,2,0,0,4,7.55927346608165
2,3,2,0,0,5,7.55927346608165
2,3,2,0,0,6,7.55927346608165
2,3,2,0,0,7,7.55927346608165
2,3,2,0,0,8,7.55927346608165
2,3,2,0,0,9,7.55927346608165
2,3,2,0,0,10,7.55927346608165
2,3,2,0,1,1,8.428385271386203
2,3,2,0,1,2,8.428385271386203
2,3,2,0,1,3,8.428385271386203
2,3,2,0,1,4,8.428385271386203
2,3,2,0,1,5,8.428385271386203
2,3,2,0,1,6,8.428385271386203
2,3,2,0,1,7,8.428385271386203
2,3,2,0,1,8,8.428385271386203
2,3,2,0,1,9,8.428385271386203
2,3,2,0,1,10,8.428385271386203
2,3,2,0,2,1,9.375637845183466
2,3,2,0,2,2,9.375637845183466
2,3,2,0,2,3,9.375637845183466
2,3,2,0,2,4,9.375637845183466
2,3,2,0,2,5,9.375637845183466
2,3,2,0,2,6,9.375637845183466
2,3,2,0,2,7,9.375637845183466
2,3,2,0,2,8,9.375637845183466
2,3,2,0,2,9,9.375637845183466
2,3,2,0,2,10,9.375637845183466
2,3,4,1,0,1,7.55927346608165
2,3,4,1,0,2,7.55927346608165
2,3,4,1,0,3,7.55927346608165
2,3,4,1,0,4,7.55927346608165
2,3,4,1,0,5,7.55927346608165
2,3,4,1,0,6,7.55927346608165
2,3,4,1,0,7,7.55927346608165
2,3,4,1,0,8,7.55927346608165
2,3,4,1,0,9,7.55927346608165
2,3,4,1,0,10,7.55927346608165
2,3,4,1,1,1,8.428385271386203
2,3,4,1,1,2,8.428385271386203
2,3,4,1,1,3,8.428385271386203
2,3,4,1,1,4,8.428385271386203
2,3,4,1,1,5,8.428385271386203
2,3,4,1,1,6,8.428385271386203
2,3,4,1,1,7,8.428385271386203
2,3,4,1,1,8,8.428385271386203
2,3,4,1,1,9,8.428385271386203
2,3,4,1,1,10,8.428385271386203
2,3,4,1,2,1,9.375637845183466
2,3,4,1,2,2,9.375637845183466
2,3,4,1,2,3,9.375637845183466
2,3,4,1,2,4,9.375637845183466
2,3,4,1,2,5,9.375637845183466
2,3,4,1,2,6,9.375637845183466
2,3,4,1,2,7,9.375637845183466
2,3,4,1,2,8,9.375637845183466
2,3,4,1,2,9,9.375637845183466
2,3,4,1,2,10,9.375637845183466
2,3,4,0,0,1,7.55927346608165
2,3,4,0,0,2,7.55927346608165
2,3,4,0,0,3,7.55927346608165
2,3,4,0,0,4,7.55927346608165
2,3,4,0,0,5,7.55927346608165
2,3,4,0,0,6,7.55927346608165
2,3,4,0,0,7,7.55927346608165
2,3,4,0,0,8,7.55927346608165
2,3,4,0,0,9,7.55927346608165
2,3,4,0,0,10,7.55927346608165
2,3,4,0,1,1,8.428385271386203
2,3,4,0,1,2,8.428385271386203
2,3,4,0,1,3,8.428385271386203
2,3,4,0,1,4,8.428385271386203
2,3,4,0,1,5,8.428385271386203
2,3,4,0,1,6,8.428385271386203
2,3,4,0,1,7,8.428385271386203
2,3,4,0,1,8,8.428385271386203
2,3,4,0,1,9,8.428385271386203
2,3,4,0,1,10,8.428385271386203
2,3,4,0,2,1,9.375637845183466
2,3,4,0,2,2,9.375637845183466
2,3,4,0,2,3,9.375637845183466
2,3,4,0,2,4,9.375637845183466
2,3,4,0,2,5,9.375637845183466
2,3,4,0,2,6,9.375637845183466
2,3,4,0,2,7,9.375637845183466
2,3,4,0,2,8,9.375637845183466
2,3,4,0,2,9,9.375637845183466
2,3,4,0,2,10,9.375637845183466
2,3,8,1,0,1,7.55927346608165
2,3,8,1,0,2,7.55927346608165
2,3,8,1,0,3,7.55927346608165
2,3,8,1,0,4,7.55927346608165
2,3,8,1,0,5,7.55927346608165
2,3,8,1,0,6,7.55927346608165
2,3,8,1,0,7,7.55927346608165
2,3,8,1,0,8,7.55927346608165
2,3,8,1,0,9,7.55927346608165
2,3,8,1,0,10,7.55927346608165
2,3,8,1,1,1,8.428385271386203
2,3,8,1,1,2,8.428385271386203
2,3,8,1,1,3,8.428385271386203
2,3,8,1,1,4,8.428385271386203
2,3,8,1,1,5,8.428385271386203
2,3,8,1,1,6,8.428385271386203
2,3,8,1,1,7,8.428385271386203
2,3,8,1,1,8,8.428385271386203
2,3,8,1,1,9,8.428385271386203
2,3,8,1,1,10,8.428385271386203
2,3,8,1,2,1,9.375637845183466
2,3,8,1,2,2,9.375637845183466
2,3,8,1,2,3,9.375637845183466
2,3,8,1,2,4,9.375637845183466
2,3,8,1,2,5,9.375637845183466
2,3,8,1,2,6,9.375637845183466
2,3,8,1,2,7,9.375637845183466
2,3,8,1,2,8,9.375637845183466
2,3,8,1,2,9,9.375637845183466
2,3,8,1,2,10,9.375637845183466
2,3,8,0,0,1,7.55927346608165
2,3,8,0,0,2,7.55927346608165
2,3,8,0,0,3,7.55927346608165
2,3,8,0,0,4,7.55927346608165
2,3,8,0,0,5,7.55927346608165
2,3,8,0,0,6,7.55927346608165
2,3,8,0,0,7,7.55927346608165
2,3,8,0,0,8,7.55927346608165
2,3,8,0,0,9,7.55927346608165
2,3,8,0,0,10,7.55927346608165
2,3,8,0,1,1,8.428385271386203
2,3,8,0,1,2,8.428385271386203
2,3,8,0,1,3,8.428385271386203
2,3,8,0,1,4,8.428385271386203
2,3,8,0,1,5,8.428385271386203
2,3,8,0,1,6,8.428385271386203
2,3,8,0,1,7,8.428385271386203
2,3,8,0,1,8,8.428385271386203
2,3,8,0,1,9,8.428385271386203
2,3,8,0,1,10,8.428385271386203
2,3,8,0,2,1,9.375637845183466
2,3,8,0,2,2,9.375637845183466
2,3,8,0,2,3,9.375637845183466
2,3,8,0,2,4,9.375637845183466
2,3,8,0,2,5,9.375637845183466
2,3,8,0,2,6,9.375637845183466
2,3,8,0,2,7,9.375637845183466
2,3,8,0,2,8,9.375637845183466
2,3,8,0,2,9,9.375637845183466
2,3,8,0,2,10,9.375637845183466
2,3,16,1,0,1,7.55927346608165
2,3,16,1,0,2,7.55927346608165
2,3,16,1,0,3,7.55927346608165
2,3,16,1,0,4,7.55927346608165
2,3,16,1,0,5,7.55927346608165
2,3,16,1,0,6,7.55927346608165
2,3,16,1,0,7,7.55927346608165
2,3,16,1,0,8,7.55927346608165
2,3,16,1,0,9,7.55927346608165
2,3,16,1,0,10,7.55927346608165
2,3,16,1,1,1,8.428385271386203
2,3,16,1,1,2,8.428385271386203
2,3,16,1,1,3,8.428385271386203
2,3,16,1,1,4,8.428385271386203
2,3,16,1,1,5,8.428385271386203
2,3,16,1,1,6,8.428385271386203
2,3,16,1,1,7,8.428385271386203
2,3,16,1,1,8,8.428385271386203
2,3,16,1,1,9,8.428385271386203
2,3,16,1,1,10,8.428385271386203
2,3,16,1,2,1,9.375637845183466
2,3,16,1,2,2,9.375637845183466
2,3,16,1,2,3,9.375637845183466
2,3,16,1,2,4,9.375637845183466
2,3,16,1,2,5,9.375637845183466
2,3,16,1,2,6,9.375637845183466
2,3,16,1,2,7,9.375637845183466
2,3,16,1,2,8,9.375637845183466
2,3,16,1,2,9,9.375637845183466
2,3,16,1,2,10,9.375637845183466
2,3,16,0,0,1,7.55927346608165
2,3,16,0,0,2,7.55927346608165
2,3,16,0,0,3,7.55927346608165
